Date,ClientName,Side,Symbol,OrdType,TaskQty,ClOrdID,StartTime,EndTime,CancelFlag,OrderCount,CancelledCount,FilledQty,AvgPx,Status,TWAP,VWAP,BasketID,Fee,OtherFee,CumVolPercentage(%),Pnl,CumQtyBuy,CumQtySell,AvgPxBuy,AvgPxSell,EodPrice
2023-06-09,yytz_888867600047,S,000027.SZ,"VWAP_Plus	",23000,"20875132397000000	","93000000	","103000000	",2,4,0,23000,6.665,0,6.673813,6.674091,,0.0,-165.359317,0.4341,null,null,null,null,null,null
2023-06-09,yytz_888867600047,S,000042.SZ,"VWAP_Plus	",20800,"20875132397000001	","93000000	","103000000	",2,7,1,20800,7.894231,0,7.887304,7.883746,,0.0,-177.12254,1.2339,null,null,null,null,null,null
2023-06-09,yytz_888867600047,B,000048.SZ,"VWAP_Plus	",400,"20875132397000002	","93000000	","103000000	",2,2,0,400,20.1175,0,19.690004,19.776297,,0.0,-0.633299,0.0110,null,null,null,null,null,null
2023-06-09,yytz_888867600047,S,000063.SZ,"VWAP_Plus	",300,"20875132397000003	","93000000	","103000000	",2,2,0,300,35.696667,0,35.542233,35.610437,,0.0,-11.551798,0.0017,null,null,null,null,null,null
2023-06-09,yytz_888867600047,B,000409.SZ,"VWAP_Plus	",15000,"20875132397000004	","93000000	","103000000	",2,13,2,15000,8.733,0,8.747704,8.744021,,0.0,-10.309307,0.4172,null,null,null,null,null,null
2023-06-09,yytz_888867600047,S,000415.SZ,"VWAP_Plus	",44100,"20875132397000005	","93000000	","103000000	",2,15,3,44100,2.219478,0,2.215638,2.214953,,0.0,-105.582077,0.7848,null,null,null,null,null,null
2023-06-09,yytz_888867600047,S,000507.SZ,"VWAP_Plus	",29700,"20875132397000006	","93000000	","103000000	",2,6,0,29700,5.700539,0,5.701625,5.699293,,0.0,-182.630382,1.4783,null,null,null,null,null,null
2023-06-09,yytz_888867600047,S,000528.SZ,"VWAP_Plus	",18700,"20875132397000007	","93000000	","103000000	",2,4,0,18700,7.71738,0,7.712767,7.707419,,0.0,-155.672591,0.4121,null,null,null,null,null,null
2023-06-09,yytz_888867600047,S,000538.SZ,"VWAP_Plus	",6100,"20875132397000008	","93000000	","103000000	",2,14,2,6100,52.674754,0,52.661183,52.665246,,0.0,-346.603569,0.3127,null,null,null,null,null,null
2023-06-09,yytz_888867600047,S,000683.SZ,"VWAP_Plus	",9400,"20875132397000009	","93000000	","103000000	",2,5,0,9400,6.605,0,6.601383,6.602233,,0.0,-66.973247,0.0890,null,null,null,null,null,null
2023-06-09,yytz_888867600047,S,000739.SZ,"VWAP_Plus	",12300,"20875132397000010	","93000000	","103000000	",2,11,1,12300,17.903335,0,17.917292,17.920906,,0.0,-237.541627,0.8298,null,null,null,null,null,null
2023-06-09,yytz_888867600047,S,000750.SZ,"VWAP_Plus	",47500,"20875132397000011	","93000000	","103000000	",2,21,6,47500,3.410526,0,3.407304,3.409246,,0.0,-174.7494,0.8573,null,null,null,null,null,null
2023-06-09,yytz_888867600047,S,000921.SZ,"VWAP_Plus	",7200,"20875132397000012	","93000000	","103000000	",2,17,2,7200,24.991383,0,24.933604,24.944736,,0.0,-194.099077,0.3032,null,null,null,null,null,null
2023-06-09,yytz_888867600047,S,002025.SZ,"VWAP_Plus	",1100,"20875132397000013	","93000000	","103000000	",2,5,1,1100,55.740909,0,55.736942,55.712199,,0.0,-66.14049,0.1626,null,null,null,null,null,null
2023-06-09,yytz_888867600047,S,002038.SZ,"VWAP_Plus	",23900,"20875132397000014	","93000000	","103000000	",2,8,0,23900,9.681423,0,9.656442,9.684719,,0.0,-249.596078,0.1688,null,null,null,null,null,null
2023-06-09,yytz_888867600047,B,002062.SZ,"VWAP_Plus	",22500,"20875132397000015	","93000000	","103000000	",2,6,0,22500,5.393911,0,5.389383,5.388082,,0.0,-9.551268,0.5594,null,null,null,null,null,null
2023-06-09,yytz_888867600047,S,002187.SZ,"VWAP_Plus	",26400,"20875132397000016	","93000000	","103000000	",2,5,0,26400,6.847614,0,6.853758,6.860958,,0.0,-195.00415,2.2643,null,null,null,null,null,null
2023-06-09,yytz_888867600047,S,002212.SZ,"VWAP_Plus	",8100,"20875132397000017	","93000000	","103000000	",2,5,0,8100,10.540123,0,10.516354,10.525109,,0.0,-92.094013,0.0739,null,null,null,null,null,null
2023-06-09,yytz_888867600047,S,002215.SZ,"VWAP_Plus	",21800,"20875132397000018	","93000000	","103000000	",2,5,0,21800,7.650321,0,7.653533,7.648853,,0.0,-179.90235,0.7084,null,null,null,null,null,null
2023-06-09,yytz_888867600047,S,002233.SZ,"VWAP_Plus	",24300,"20875132397000019	","93000000	","103000000	",2,5,0,24300,7.899588,0,7.90215,7.904451,,0.0,-207.067252,1.2253,null,null,null,null,null,null
2023-06-09,yytz_888867600047,S,002238.SZ,"VWAP_Plus	",9200,"20875132397000020	","93000000	","103000000	",2,8,0,9200,7.448587,0,7.442527,7.432588,,0.0,-73.920075,0.3279,null,null,null,null,null,null
2023-06-09,yytz_888867600047,S,002283.SZ,"VWAP_Plus	",28900,"20875132397000021	","93000000	","103000000	",2,10,0,28900,5.790727,0,5.796121,5.806285,,0.0,-180.522602,0.7406,null,null,null,null,null,null
2023-06-09,yytz_888867600047,S,002337.SZ,"VWAP_Plus	",28300,"20875132397000022	","93000000	","103000000	",2,6,1,28300,5.241095,0,5.247767,5.249724,,0.0,-159.99602,1.3464,null,null,null,null,null,null
2023-06-09,yytz_888867600047,S,002388.SZ,"VWAP_Plus	",23000,"20875132397000023	","93000000	","103000000	",2,7,0,23000,6.719478,0,6.716429,6.705805,,0.0,-166.710928,1.1207,null,null,null,null,null,null
2023-06-09,yytz_888867600047,S,002402.SZ,"VWAP_Plus	",10400,"20875132397000024	","93000000	","103000000	",2,11,1,10400,15.558356,0,15.533271,15.526005,,0.0,-174.541103,0.3573,null,null,null,null,null,null
2023-06-09,yytz_888867600047,S,002422.SZ,"VWAP_Plus	",4900,"20875132397000025	","93000000	","103000000	",2,8,0,4900,29.802041,0,29.726858,29.720723,,0.0,-157.522561,0.1123,null,null,null,null,null,null
2023-06-09,yytz_888867600047,S,002448.SZ,"VWAP_Plus	",23300,"20875132397000026	","93000000	","103000000	",2,11,0,23300,6.564594,0,6.566308,6.571812,,0.0,-164.992602,0.4492,null,null,null,null,null,null
2023-06-09,yytz_888867600047,S,002541.SZ,"VWAP_Plus	",8700,"20875132397000027	","93000000	","103000000	",2,16,3,8700,29.278736,0,29.272642,29.250086,,0.0,-274.771858,0.5097,null,null,null,null,null,null
2023-06-09,yytz_888867600047,S,002588.SZ,"VWAP_Plus	",25500,"20875132397000028	","93000000	","103000000	",2,9,0,25500,6.087098,0,6.08383,6.088343,,0.0,-167.436893,1.2314,null,null,null,null,null,null
2023-06-09,yytz_888867600047,S,002605.SZ,"VWAP_Plus	",1100,"20875132397000029	","93000000	","103000000	",2,7,2,1100,39.668182,0,39.502212,39.445648,,0.0,-47.069075,0.0106,null,null,null,null,null,null
2023-06-09,yytz_888867600047,S,002651.SZ,"VWAP_Plus	",22300,"20875132397000030	","93000000	","103000000	",2,5,0,22300,6.941525,0,6.942719,6.938619,,0.0,-166.978445,1.8469,null,null,null,null,null,null
2023-06-09,yytz_888867600047,S,002664.SZ,"VWAP_Plus	",13100,"20875132397000031	","93000000	","103000000	",2,14,2,13100,13.097634,0,13.088592,13.281544,,0.0,-185.082267,0.2473,null,null,null,null,null,null
2023-06-09,yytz_888867600047,S,002724.SZ,"VWAP_Plus	",300,"20875132397000032	","93000000	","103000000	",2,1,0,300,7.86,0,7.892479,7.898945,,0.0,-2.543575,0.0265,null,null,null,null,null,null
2023-06-09,yytz_888867600047,S,002732.SZ,"VWAP_Plus	",7800,"20875132397000033	","93000000	","103000000	",2,20,6,7800,22.079995,0,22.089537,22.072552,,0.0,-185.777986,1.8997,null,null,null,null,null,null
2023-06-09,yytz_888867600047,S,002739.SZ,"VWAP_Plus	",6200,"20875132397000034	","93000000	","103000000	",2,9,1,6200,12.371452,0,12.371987,12.376381,,0.0,-82.739526,0.0403,null,null,null,null,null,null
2023-06-09,yytz_888867600047,S,002745.SZ,"VWAP_Plus	",16700,"20875132397000035	","93000000	","103000000	",2,10,1,16700,8.856707,0,8.845125,8.835082,,0.0,-159.547281,0.5791,null,null,null,null,null,null
2023-06-09,yytz_888867600047,S,002763.SZ,"VWAP_Plus	",18300,"20875132397000036	","93000000	","103000000	",2,8,0,18300,8.257049,0,8.262842,8.282479,,0.0,-162.995885,1.6693,null,null,null,null,null,null
2023-06-09,yytz_888867600047,S,002859.SZ,"VWAP_Plus	",3000,"20875132397000037	","93000000	","103000000	",2,10,5,3000,25.868667,0,25.898792,25.903542,,0.0,-83.713592,0.8583,null,null,null,null,null,null
2023-06-09,yytz_888867600047,S,002905.SZ,"VWAP_Plus	",14800,"20875132397000038	","93000000	","103000000	",2,16,2,14800,10.415143,0,10.397267,10.377805,,0.0,-166.275251,0.1253,null,null,null,null,null,null
2023-06-09,yytz_888867600047,S,002929.SZ,"VWAP_Plus	",4600,"20875132397000039	","93000000	","103000000	",2,16,5,4600,41.01,0,40.916071,40.909059,,0.0,-203.49244,0.3593,null,null,null,null,null,null
2023-06-09,yytz_888867600047,S,002956.SZ,"VWAP_Plus	",1400,"20875132397000040	","93000000	","103000000	",2,4,1,1400,16.271429,0,16.363281,16.34676,,0.0,-24.572786,0.1957,null,null,null,null,null,null
2023-06-09,yytz_888867600047,S,002990.SZ,"VWAP_Plus	",2300,"20875132397000041	","93000000	","103000000	",2,13,6,2300,38.394783,0,38.254617,38.265522,,0.0,-95.25784,0.3403,null,null,null,null,null,null
2023-06-09,yytz_888867600047,S,003006.SZ,"VWAP_Plus	",9100,"20875132397000042	","93000000	","103000000	",2,21,11,9100,16.980989,0,16.977138,16.978505,,0.0,-166.688275,1.5096,null,null,null,null,null,null
2023-06-09,yytz_888867600047,S,003816.SZ,"VWAP_Plus	",53900,"20875132397000043	","93000000	","103000000	",2,21,7,53900,3.051002,0,3.054492,3.051778,,0.0,-177.391136,0.1880,null,null,null,null,null,null
2023-06-09,yytz_888867600047,S,300051.SZ,"VWAP_Plus	",14100,"20875132397000044	","93000000	","103000000	",2,19,4,14100,10.868298,0,10.862102,10.874712,,0.0,-165.303224,0.7105,null,null,null,null,null,null
2023-06-09,yytz_888867600047,S,300146.SZ,"VWAP_Plus	",6900,"20875132397000045	","93000000	","103000000	",2,7,1,6900,22.362899,0,22.359246,22.34573,,0.0,-166.447725,0.2757,null,null,null,null,null,null
2023-06-09,yytz_888867600047,S,300226.SZ,"VWAP_Plus	",4900,"20875132397000046	","93000000	","103000000	",2,16,5,4900,36.578763,0,36.48902,36.474892,,0.0,-193.341808,0.2684,null,null,null,null,null,null
