Date,ClientName,Side,Symbol,QuoteID,ClOrdID,OrderID,TransactTime,OrderQty,OrdType,Price,AvgPx,CumQty,LeavesQty,OrdStatus,Fee,FilledValue,OtherFee,AlgoNote,BasketID,username,ip,mac
2023-06-09,yytz_888867600047,S,688519.SH,"20875132397000117	","2390107110192904192	","2390107110192904192	","93940637	",976,"Limit	",23.21,23.21,400,0,"Canceled	",0.0,-9284.0,10.014651,1,,,,
2023-06-09,yytz_888867600047,S,003006.SZ,"20875132397000042	","2390174936316442626	","2390174936316442626	","93941624	",1200,"Limit	",16.83,16.83,1200,0,"Filled	",0.0,-20196.0,21.785425,1,,,,
2023-06-09,yytz_888867600047,S,603466.SH,"20875132397000091	","2390725516764051456	","2390725516764051456	","93949635	",2300,"Limit	",15.39,15.39,2300,0,"Filled	",0.0,-35397.0,38.182744,1,,,,
2023-06-09,yytz_888867600047,S,688253.SH,"20875132397000112	","2390794236240787456	","2390794236240787456	","93950636	",206,"Limit	",23.92,23.92,206,0,"Filled	",0.0,-4927.52,5.315316,1,,,,
2023-06-09,yytz_888867600047,S,000739.SZ,"20875132397000010	","2390861718766942208	","2390861718766942208	","93951619	",900,"Limit	",17.83,17.8378,900,0,"Filled	",0.0,-16054.02,17.317471,1,,,,
2023-06-09,yytz_888867600047,S,000739.SZ,"20875132397000010	","2390930438243678208	","2390930438243678208	","93952619	",800,"Limit	",17.84,17.84,800,0,"Filled	",0.0,-14272.0,15.395206,1,,,,
2023-06-09,yytz_888867600047,S,605066.SH,"20875132397000098	","2391069182867208192	","2391069182867208192	","93954637	",1800,"Limit	",8.93,8.93,1800,0,"Filled	",0.0,-16074.0,17.339024,1,,,,
2023-06-09,yytz_888867600047,S,000027.SZ,"20875132397000000	","2391136596673886208	","2391136596673886208	","93955619	",3400,"Limit	",6.65,6.65,3400,0,"Filled	",0.0,-22610.0,24.389407,1,,,125.70.179.165,B0-7B-25-1F-FF-1D
2023-06-09,yytz_888867600047,S,603166.SH,"20875132397000086	","2391275203858462720	","2391275203858462720	","93957635	",3200,"Limit	",6.13,6.13,3200,0,"Filled	",0.0,-19616.0,21.159779,1,,,,
2023-06-09,yytz_888867600047,S,300226.SZ,"20875132397000046	","2391411955617167361	","2391411955617167361	","93959625	",300,"Limit	",36.39,0.0,0,0,"Canceled	",0.0,0.0,0.0,1,,,,
2023-06-09,yytz_888867600047,S,002739.SZ,"20875132397000034	","2391686696085157889	","2391686696085157889	","94003623	",600,"Limit	",12.44,12.44,600,0,"Filled	",0.0,-7464.0,8.051417,1,,,,
2023-06-09,yytz_888867600047,S,688029.SH,"20875132397000106	","2391825097111304192	","2391825097111304192	","94005637	",200,"Limit	",81.85,81.88,200,0,"Filled	",0.0,-16376.0,17.664791,1,,,,
2023-06-09,yytz_888867600047,S,688100.SH,"20875132397000107	","2391893679149086720	","2391893679149086720	","94006635	",263,"Limit	",29.36,29.36,263,0,"Filled	",0.0,-7721.68,8.329376,1,,,,
2023-06-09,yytz_888867600047,S,002605.SZ,"20875132397000029	","2391961780150532096	","2391961780150532096	","94007626	",200,"Limit	",39.28,0.0,0,0,"Canceled	",0.0,0.0,0.0,1,,,,
2023-06-09,yytz_888867600047,S,002745.SZ,"20875132397000035	","2392099081665050625	","2392099081665050625	","94009624	",800,"Limit	",8.8,8.8,800,0,"Filled	",0.0,-7040.0,7.594048,1,,,,
2023-06-09,yytz_888867600047,S,300345.SZ,"20875132397000047	","2392099356542957568	","2392099356542957568	","94009628	",5000,"Limit	",9.48,9.48,5000,0,"Filled	",0.0,-47400.0,51.13038,1,,,,
2023-06-09,yytz_888867600047,S,301319.SZ,"20875132397000059	","2392168213458647040	","2392168213458647040	","94010630	",200,"Limit	",51.35,51.4,200,0,"Filled	",0.0,-10280.0,11.089036,1,,,,
2023-06-09,yytz_888867600047,S,002025.SZ,"20875132397000013	","2392373615974610944	","2392373615974610944	","94013619	",400,"Limit	",55.78,55.7825,400,0,"Filled	",0.0,-22313.0,24.069033,1,,,,
2023-06-09,yytz_888867600047,S,300226.SZ,"20875132397000046	","2392442816487684096	","2392442816487684096	","94014626	",700,"Limit	",36.33,36.3314,700,0,"Filled	",0.0,-25431.98,27.433477,1,,,,
2023-06-09,yytz_888867600047,S,002905.SZ,"20875132397000038	","2392511535964420096	","2392511535964420096	","94015626	",700,"Limit	",10.4,10.4,700,0,"Filled	",0.0,-7280.0,7.852936,1,,,,
2023-06-09,yytz_888867600047,S,301102.SZ,"20875132397000056	","2392649318515275776	","2392649318515275776	","94017631	",200,"Limit	",35.11,35.12,200,0,"Filled	",0.0,-7024.0,7.576789,1,,,,
2023-06-09,yytz_888867600047,S,002664.SZ,"20875132397000031	","2393404614284081152	","2393404614284081152	","94028622	",4000,"Limit	",13.25,13.25,4000,0,"Filled	",0.0,-53000.0,57.1711,1,,,,
2023-06-09,yytz_888867600047,S,002651.SZ,"20875132397000030	","2393404751723034624	","2393404751723034624	","94028625	",6700,"Limit	",6.92,6.92,6700,0,"Filled	",0.0,-46364.0,50.012847,1,,,,
2023-06-09,yytz_888867600047,B,688133.SH,"20875132397000108	","2393818030656124928	","2393818030656124928	","94034638	",200,"Limit	",102.59,102.59,200,0,"Filled	",0.0,20518.0,1.614767,1,,,,
2023-06-09,yytz_888867600047,S,688689.SH,"20875132397000122	","2394505087984531456	","2394505087984531456	","94044636	",631,"Limit	",24.91,24.91,631,0,"Filled	",0.0,-15718.21,16.955233,1,,,,
2023-06-09,yytz_888867600047,S,688261.SH,"20875132397000113	","2394505294142961664	","2394505294142961664	","94044639	",204,"Limit	",163.58,163.59,204,0,"Filled	",0.0,-33372.36,35.998765,1,,,,
2023-06-09,yytz_888867600047,S,300938.SZ,"20875132397000052	","2396703561484269568	","2396703561484269568	","94116628	",200,"Limit	",39.77,0.0,0,0,"Canceled	",0.0,0.0,0.0,1,,,,
2023-06-09,yytz_888867600047,S,300553.SZ,"20875132397000048	","2397047502465333248	","2397047502465333248	","94121633	",300,"Limit	",48.37,0.0,0,0,"Canceled	",0.0,0.0,0.0,1,,,,
2023-06-09,yytz_888867600047,B,000409.SZ,"20875132397000004	","2397115191149918208	","2397115191149918208	","94122618	",900,"Limit	",8.71,0.0,0,0,"Canceled	",0.0,0.0,0.0,1,,,,
2023-06-09,yytz_888867600047,S,603209.SH,"20875132397000088	","2397116359381022720	","2397116359381022720	","94122635	",600,"Limit	",30.33,30.33,500,0,"Canceled	",0.0,-15165.0,16.358486,1,,,,
2023-06-09,yytz_888867600047,S,000507.SZ,"20875132397000006	","2397321487019079680	","2397321487019079680	","94125620	",9000,"Limit	",5.7,5.7,9000,0,"Filled	",0.0,-51300.0,55.33731,1,,,,
2023-06-09,yytz_888867600047,S,688722.SH,"20875132397000124	","2397528813680392193	","2397528813680392193	","94128637	",1534,"Limit	",16.96,16.96,1534,0,"Filled	",0.0,-26016.64,28.06415,1,,,,
2023-06-09,yytz_888867600047,S,002732.SZ,"20875132397000033	","2397940237187610624	","2397940237187610624	","94134624	",700,"Limit	",21.97,21.97,500,0,"Canceled	",0.0,-10985.0,11.84952,1,,,,
2023-06-09,yytz_888867600047,S,605123.SH,"20875132397000100	","2398422029439006720	","2398422029439006720	","94141635	",300,"Limit	",97.08,97.09,300,0,"Filled	",0.0,-29127.0,31.419295,1,,,,
2023-06-09,yytz_888867600047,S,688519.SH,"20875132397000117	","2398696907345950720	","2398696907345950720	","94145635	",576,"Limit	",23.12,23.12,576,0,"Filled	",0.0,-13317.12,14.365177,1,,,,
2023-06-09,yytz_888867600047,B,000409.SZ,"20875132397000004	","2399451653358942208	","2399451653358942208	","94156619	",900,"Limit	",8.73,8.73,900,0,"Filled	",0.0,7857.0,0.618346,1,,,,
2023-06-09,yytz_888867600047,S,002283.SZ,"20875132397000021	","2399658086667057152	","2399658086667057152	","94159622	",3500,"Limit	",5.8,5.8,3500,0,"Filled	",0.0,-20300.0,21.89761,1,,,,
2023-06-09,yytz_888867600047,S,000750.SZ,"20875132397000011	","2399726531265886208	","2399726531265886208	","94200618	",2400,"Limit	",3.42,0.0,0,0,"Canceled	",0.0,0.0,0.0,1,,,,
2023-06-09,yytz_888867600047,S,002732.SZ,"20875132397000033	","2399726599985362944	","2399726599985362944	","94200619	",400,"Limit	",21.96,21.96,400,0,"Filled	",0.0,-8784.0,9.475301,1,,,,
2023-06-09,yytz_888867600047,S,003816.SZ,"20875132397000043	","2399726599985362945	","2399726599985362945	","94200620	",2700,"Limit	",3.06,3.06,2700,0,"Filled	",0.0,-8262.0,8.912219,1,,,,
2023-06-09,yytz_888867600047,S,600170.SH,"20875132397000061	","2399727149741176832	","2399727149741176832	","94200628	",3100,"Limit	",2.73,2.73,3100,0,"Filled	",0.0,-8463.0,9.129038,1,,,,
2023-06-09,yytz_888867600047,S,601003.SH,"20875132397000073	","2399727424619083777	","2399727424619083777	","94200631	",2000,"Limit	",4.2,4.2,2000,0,"Filled	",0.0,-8400.0,9.06108,1,,,,
2023-06-09,yytz_888867600047,S,600531.SH,"20875132397000066	","2400002508684457984	","2400002508684457984	","94204634	",10100,"Limit	",6.13,6.13,10100,0,"Filled	",0.0,-61913.0,66.785553,1,,,,
2023-06-09,yytz_888867600047,S,002664.SZ,"20875132397000031	","2400620159341361152	","2400620159341361152	","94213623	",600,"Limit	",13.21,13.21,600,0,"Filled	",0.0,-7926.0,8.549776,1,,,,
2023-06-09,yytz_888867600047,S,002588.SZ,"20875132397000028	","2401238840790415360	","2401238840790415360	","94222625	",2600,"Limit	",6.09,6.09,2600,0,"Filled	",0.0,-15834.0,17.080136,1,,,,
2023-06-09,yytz_888867600047,S,600803.SH,"20875132397000069	","2401239459265705984	","2401239459265705984	","94222634	",1900,"Limit	",19.4,0.0,0,0,"Canceled	",0.0,0.0,0.0,1,,,,
2023-06-09,yytz_888867600047,S,002732.SZ,"20875132397000033	","2401582438174095360	","2401582438174095360	","94227625	",200,"Limit	",21.95,21.95,100,0,"Canceled	",0.0,-2195.0,2.367746,1,,,,
2023-06-09,yytz_888867600047,S,688223.SH,"20875132397000111	","2401926791472019456	","2401926791472019456	","94232636	",1246,"Limit	",11.78,11.78,1246,0,"Filled	",0.0,-14677.88,15.833029,1,,,,
2023-06-09,yytz_888867600047,S,688148.SH,"20875132397000109	","2402064161706014720	","2402064161706014720	","94234635	",1514,"Limit	",10.98,10.98,1514,0,"Filled	",0.0,-16623.72,17.932007,1,,,,
2023-06-09,yytz_888867600047,S,688516.SH,"20875132397000116	","2402201669378963456	","2402201669378963456	","94236636	",206,"Limit	",152.45,152.45,206,0,"Filled	",0.0,-31404.7,33.87625,1,,,,
2023-06-09,yytz_888867600047,S,300750.SZ,"20875132397000049	","2402269976538839040	","2402269976538839040	","94237630	",100,"Limit	",211.8,0.0,0,0,"Canceled	",0.0,0.0,0.0,1,,,,
2023-06-09,yytz_888867600047,S,688599.SH,"20875132397000121	","2402476478566430720	","2402476478566430720	","94240635	",219,"Limit	",35.73,35.74,219,0,"Filled	",0.0,-7827.06,8.44305,1,,,,
2023-06-09,yytz_888867600047,S,688002.SH,"20875132397000105	","2402613986239379456	","2402613986239379456	","94242636	",203,"Limit	",46.74,46.76,203,0,"Filled	",0.0,-9492.28,10.239322,1,,,,
2023-06-09,yytz_888867600047,S,600197.SH,"20875132397000062	","2402750737998084096	","2402750737998084096	","94244626	",700,"Limit	",26.7,26.7,600,0,"Canceled	",0.0,-16020.0,17.280774,1,,,,
2023-06-09,yytz_888867600047,S,601021.SH,"20875132397000074	","2402957171306199041	","2402957171306199041	","94247630	",600,"Limit	",55.58,0.0,0,0,"Canceled	",0.0,0.0,0.0,1,,,,
2023-06-09,yytz_888867600047,S,605077.SH,"20875132397000099	","2402957446184105984	","2402957446184105984	","94247634	",900,"Limit	",25.99,0.0,0,0,"Canceled	",0.0,0.0,0.0,1,,,,
2023-06-09,yytz_888867600047,S,002448.SZ,"20875132397000026	","2403025409746597888	","2403025409746597888	","94248623	",3000,"Limit	",6.59,6.59,3000,0,"Filled	",0.0,-19770.0,21.325899,1,,,,
2023-06-09,yytz_888867600047,S,300750.SZ,"20875132397000049	","2403231980493666304	","2403231980493666304	","94251629	",100,"Limit	",211.48,211.49,100,0,"Filled	",0.0,-21149.0,22.813426,1,,,,
2023-06-09,yytz_888867600047,S,605066.SH,"20875132397000098	","2403232392810526720	","2403232392810526720	","94251635	",800,"Limit	",8.95,8.95,800,0,"Filled	",0.0,-7160.0,7.723492,1,,,,
2023-06-09,yytz_888867600047,S,002732.SZ,"20875132397000033	","2403368732252370944	","2403368732252370944	","94253620	",100,"Limit	",21.93,21.93,100,0,"Filled	",0.0,-2193.0,2.365589,1,,,,
2023-06-09,yytz_888867600047,S,002283.SZ,"20875132397000021	","2403437589168060416	","2403437589168060416	","94254621	",6700,"Limit	",5.79,5.79,6700,0,"Filled	",0.0,-38793.0,41.846009,1,,,,
2023-06-09,yytz_888867600047,B,603501.SH,"20875132397000092	","2403644572231989248	","2403644572231989248	","94257634	",100,"Limit	",93.38,93.38,100,0,"Filled	",0.0,9338.0,0.734901,1,,,,
2023-06-09,yytz_888867600047,S,603719.SH,"20875132397000094	","2403850799381673984	","2403850799381673984	","94300634	",500,"Limit	",28.01,28.01,500,0,"Filled	",0.0,-14005.0,15.107193,1,,,,
2023-06-09,yytz_888867600047,B,002062.SZ,"20875132397000015	","2404743190506567681	","2404743190506567681	","94313621	",4200,"Limit	",5.39,5.39,4200,0,"Filled	",0.0,22638.0,1.781611,1,,,,
2023-06-09,yytz_888867600047,S,603466.SH,"20875132397000091	","2404743877701335040	","2404743877701335040	","94313630	",800,"Limit	",15.49,0.0,0,0,"Canceled	",0.0,0.0,0.0,1,,,,
2023-06-09,yytz_888867600047,S,300226.SZ,"20875132397000046	","2404812184861210624	","2404812184861210624	","94314624	",300,"Limit	",36.59,0.0,0,0,"Canceled	",0.0,0.0,0.0,1,,,,
2023-06-09,yytz_888867600047,S,300051.SZ,"20875132397000044	","2405636612423612418	","2405636612423612418	","94326621	",1700,"Limit	",10.81,10.81,1700,0,"Filled	",0.0,-18377.0,19.82327,1,,,,
2023-06-09,yytz_888867600047,S,301102.SZ,"20875132397000056	","2405636956020996096	","2405636956020996096	","94326626	",200,"Limit	",35.53,35.67,200,0,"Filled	",0.0,-7134.0,7.695446,1,,,,
2023-06-09,yytz_888867600047,S,600803.SH,"20875132397000069	","2405637299618379776	","2405637299618379776	","94326631	",3000,"Limit	",19.33,19.33,3000,0,"Filled	",0.0,-57990.0,62.553813,1,,,,
2023-06-09,yytz_888867600047,S,603466.SH,"20875132397000091	","2405637437057333248	","2405637437057333248	","94326633	",800,"Limit	",15.42,15.42,800,0,"Filled	",0.0,-12336.0,13.306843,1,,,,
2023-06-09,yytz_888867600047,S,300226.SZ,"20875132397000046	","2405774326254991360	","2405774326254991360	","94328625	",300,"Limit	",36.46,36.46,300,0,"Filled	",0.0,-10938.0,11.798821,1,,,,
2023-06-09,yytz_888867600047,S,002905.SZ,"20875132397000038	","2406186574395930624	","2406186574395930624	","94334624	",800,"Limit	",10.36,0.0,0,0,"Canceled	",0.0,0.0,0.0,1,,,,
2023-06-09,yytz_888867600047,S,002541.SZ,"20875132397000027	","2406598547658962946	","2406598547658962946	","94340619	",900,"Limit	",29.32,29.32,900,0,"Filled	",0.0,-26388.0,28.464736,1,,,,
2023-06-09,yytz_888867600047,S,300051.SZ,"20875132397000044	","2406804637369694208	","2406804637369694208	","94343619	",1000,"Limit	",10.84,10.84,1000,0,"Filled	",0.0,-10840.0,11.693108,1,,,,
2023-06-09,yytz_888867600047,S,000415.SZ,"20875132397000005	","2407354530622535680	","2407354530622535680	","94351620	",3400,"Limit	",2.22,2.22,3400,0,"Filled	",0.0,-7548.0,8.142028,1,,,,
2023-06-09,yytz_888867600047,S,002763.SZ,"20875132397000036	","2407560826491697152	","2407560826491697152	","94354622	",3200,"Limit	",8.28,8.28,3200,0,"Filled	",0.0,-26496.0,28.581235,1,,,,
2023-06-09,yytz_888867600047,B,688133.SH,"20875132397000108	","2408248845892777984	","2408248845892777984	","94404634	",200,"Limit	",103.5,103.463,200,0,"Filled	",0.0,20692.6,1.628508,1,,,,
2023-06-09,yytz_888867600047,S,002739.SZ,"20875132397000034	","2408453904811358208	","2408453904811358208	","94407619	",600,"Limit	",12.37,12.37,600,0,"Filled	",0.0,-7422.0,8.006111,1,,,,
2023-06-09,yytz_888867600047,S,002238.SZ,"20875132397000020	","2408591412484306944	","2408591412484306944	","94409619	",2000,"Limit	",7.43,7.43,2000,0,"Filled	",0.0,-14860.0,16.029482,1,,,,
2023-06-09,yytz_888867600047,S,300553.SZ,"20875132397000048	","2409279225726957568	","2409279225726957568	","94419628	",200,"Limit	",48.29,48.29,200,0,"Filled	",0.0,-9658.0,10.418085,1,,,,
2023-06-09,yytz_888867600047,S,300553.SZ,"20875132397000048	","2409347807764740096	","2409347807764740096	","94420627	",100,"Limit	",48.29,48.29,100,0,"Filled	",0.0,-4829.0,5.209042,1,,,,
2023-06-09,yytz_888867600047,S,600258.SH,"20875132397000063	","2409553691317041152	","2409553691317041152	","94423622	",1200,"Limit	",20.11,20.11,1200,0,"Filled	",0.0,-24132.0,26.031188,1,,,,
2023-06-09,yytz_888867600047,S,605077.SH,"20875132397000099	","2409966764091701248	","2409966764091701248	","94429633	",900,"Limit	",26.02,26.02,900,0,"Filled	",0.0,-23418.0,25.260997,1,,,,
2023-06-09,yytz_888867600047,S,601816.SH,"20875132397000082	","2410516176308205568	","2410516176308205568	","94437628	",100,"Limit	",5.62,5.62,100,0,"Filled	",0.0,-562.0,0.606229,1,,,,
2023-06-09,yytz_888867600047,S,688551.SH,"20875132397000119	","2411409873103157248	","2411409873103157248	","94450633	",216,"Limit	",62.42,62.42,216,0,"Filled	",0.0,-13482.72,14.54381,1,,,,
2023-06-09,yytz_888867600047,S,300051.SZ,"20875132397000044	","2411546281264478210	","2411546281264478210	","94452619	",200,"Limit	",10.81,10.81,200,0,"Filled	",0.0,-2162.0,2.332149,1,,,,
2023-06-09,yytz_888867600047,S,002605.SZ,"20875132397000029	","2411684201254287360	","2411684201254287360	","94454625	",200,"Limit	",39.0,39.0,200,0,"Filled	",0.0,-7800.0,8.41386,1,,,,
2023-06-09,yytz_888867600047,B,000409.SZ,"20875132397000004	","2411889947367634944	","2411889947367634944	","94457619	",900,"Limit	",8.74,8.74,900,0,"Filled	",0.0,7866.0,0.619054,1,,,,
2023-06-09,yytz_888867600047,S,601021.SH,"20875132397000074	","2411890703281879041	","2411890703281879041	","94457630	",600,"Limit	",55.62,0.0,0,0,"Canceled	",0.0,0.0,0.0,1,,,,
2023-06-09,yytz_888867600047,S,002187.SZ,"20875132397000016	","2412027523760060416	","2412027523760060416	","94459621	",1800,"Limit	",6.88,6.88,1800,0,"Filled	",0.0,-12384.0,13.358621,1,,,,
2023-06-09,yytz_888867600047,S,601600.SH,"20875132397000080	","2412028073515874304	","2412028073515874304	","94459629	",10300,"Limit	",5.63,5.63,10300,0,"Filled	",0.0,-57989.0,62.552734,1,,,,
2023-06-09,yytz_888867600047,S,003816.SZ,"20875132397000043	","2412096037078366208	","2412096037078366208	","94500619	",2700,"Limit	",3.06,3.06,2700,0,"Filled	",0.0,-8262.0,8.912219,1,,,,
2023-06-09,yytz_888867600047,S,000750.SZ,"20875132397000011	","2412096105797842946	","2412096105797842946	","94500619	",2300,"Limit	",3.41,3.41,2300,0,"Filled	",0.0,-7843.0,8.460244,1,,,,
2023-06-09,yytz_888867600047,S,003006.SZ,"20875132397000042	","2412096105797842947	","2412096105797842947	","94500619	",400,"Limit	",16.95,16.95,400,0,"Filled	",0.0,-6780.0,7.313586,1,,,,
2023-06-09,yytz_888867600047,S,002541.SZ,"20875132397000027	","2412096174517319680	","2412096174517319680	","94500620	",400,"Limit	",29.23,29.23,400,0,"Filled	",0.0,-11692.0,12.61216,1,,,,
2023-06-09,yytz_888867600047,S,600258.SH,"20875132397000063	","2412096174517319681	","2412096174517319681	","94500620	",400,"Limit	",20.11,20.11,400,0,"Filled	",0.0,-8044.0,8.677063,1,,,,
2023-06-09,yytz_888867600047,S,601003.SH,"20875132397000073	","2412096449395226624	","2412096449395226624	","94500624	",1900,"Limit	",4.21,0.0,0,0,"Canceled	",0.0,0.0,0.0,1,,,,
2023-06-09,yytz_888867600047,S,600170.SH,"20875132397000061	","2412096586834180096	","2412096586834180096	","94500626	",3100,"Limit	",2.74,2.74,3100,0,"Filled	",0.0,-8494.0,9.162478,1,,,,
2023-06-09,yytz_888867600047,S,603466.SH,"20875132397000091	","2412096930431563776	","2412096930431563776	","94500631	",800,"Limit	",15.41,15.41,800,0,"Filled	",0.0,-12328.0,13.298214,1,,,,
2023-06-09,yytz_888867600047,S,688223.SH,"20875132397000111	","2412165718627776512	","2412165718627776512	","94501632	",1247,"Limit	",11.72,11.72,1247,0,"Filled	",0.0,-14614.84,15.765028,1,,,,
2023-06-09,yytz_888867600047,S,300051.SZ,"20875132397000044	","2412851951322462208	","2412851951322462208	","94511619	",400,"Limit	",10.8,10.8,400,0,"Filled	",0.0,-4320.0,4.659984,1,,,,
2023-06-09,yytz_888867600047,S,603209.SH,"20875132397000088	","2412852844675659776	","2412852844675659776	","94511631	",300,"Limit	",30.25,30.25,100,0,"Canceled	",0.0,-3025.0,3.263068,1,,,,
2023-06-09,yytz_888867600047,S,605259.SH,"20875132397000101	","2412921495432919040	","2412921495432919040	","94512630	",400,"Limit	",36.31,0.0,0,0,"Canceled	",0.0,0.0,0.0,1,,,,
2023-06-09,yytz_888867600047,S,688722.SH,"20875132397000124	","2412921495432919041	","2412921495432919041	","94512630	",3146,"Limit	",16.96,16.96,3146,0,"Filled	",0.0,-53356.16,57.55529,1,,,,
2023-06-09,yytz_888867600047,S,300938.SZ,"20875132397000052	","2413195892303525888	","2413195892303525888	","94516623	",400,"Limit	",39.87,39.87,400,0,"Filled	",0.0,-15948.0,17.203108,1,,,,
2023-06-09,yytz_888867600047,S,601958.SH,"20875132397000084	","2413264543060785152	","2413264543060785152	","94517622	",700,"Limit	",10.92,10.92,700,0,"Filled	",0.0,-7644.0,8.245583,1,,,,
2023-06-09,yytz_888867600047,S,601003.SH,"20875132397000073	","2413540314320926720	","2413540314320926720	","94521635	",900,"Limit	",4.19,4.19,900,0,"Filled	",0.0,-3771.0,4.067778,1,,,,
2023-06-09,yytz_888867600047,S,601003.SH,"20875132397000073	","2414089932695861249	","2414089932695861249	","94529633	",100,"Limit	",4.19,4.19,100,0,"Filled	",0.0,-419.0,0.451975,1,,,,
2023-06-09,yytz_888867600047,S,000921.SZ,"20875132397000012	","2414295060333918208	","2414295060333918208	","94532619	",600,"Limit	",25.1,25.1,600,0,"Filled	",0.0,-15060.0,16.245222,1,,,,
2023-06-09,yytz_888867600047,S,600197.SH,"20875132397000062	","2414295678809208832	","2414295678809208832	","94532627	",400,"Limit	",26.68,26.68,400,0,"Filled	",0.0,-10672.0,11.511886,1,,,,
2023-06-09,yytz_888867600047,S,600885.SH,"20875132397000072	","2414295884967639040	","2414295884967639040	","94532630	",500,"Limit	",29.0,29.0,500,0,"Filled	",0.0,-14500.0,15.64115,1,,,,
2023-06-09,yytz_888867600047,S,688148.SH,"20875132397000109	","2414296297284499456	","2414296297284499456	","94532636	",757,"Limit	",10.93,10.93,757,0,"Filled	",0.0,-8274.01,8.925175,1,,,,
2023-06-09,yytz_888867600047,S,000921.SZ,"20875132397000012	","2414432568006866944	","2414432568006866944	","94534619	",500,"Limit	",25.09,25.098,500,0,"Filled	",0.0,-12549.0,13.536606,1,,,,
2023-06-09,yytz_888867600047,S,002664.SZ,"20875132397000031	","2414570281838245888	","2414570281838245888	","94536623	",700,"Limit	",13.2,13.2,700,0,"Filled	",0.0,-9240.0,9.967188,1,,,,
2023-06-09,yytz_888867600047,S,300855.SZ,"20875132397000051	","2414776577707407360	","2414776577707407360	","94539625	",400,"Limit	",32.68,0.0,0,0,"Canceled	",0.0,0.0,0.0,1,,,,
2023-06-09,yytz_888867600047,S,300146.SZ,"20875132397000045	","2414845572062050304	","2414845572062050304	","94540630	",1700,"Limit	",22.32,22.32,1700,0,"Filled	",0.0,-37944.0,40.930193,1,,,,
2023-06-09,yytz_888867600047,S,600803.SH,"20875132397000069	","2415189513043113984	","2415189513043113984	","94545634	",400,"Limit	",19.21,19.21,400,0,"Filled	",0.0,-7684.0,8.288731,1,,,,
2023-06-09,yytz_888867600047,S,301029.SZ,"20875132397000053	","2415326539679725568	","2415326539679725568	","94547628	",300,"Limit	",40.46,40.46,300,0,"Filled	",0.0,-12138.0,13.093261,1,,,,
2023-06-09,yytz_888867600047,S,688599.SH,"20875132397000121	","2415326883277109248	","2415326883277109248	","94547633	",218,"Limit	",35.87,35.88,218,0,"Filled	",0.0,-7821.84,8.437419,1,,,,
2023-06-09,yytz_888867600047,S,301102.SZ,"20875132397000056	","2415326883277109250	","2415326883277109250	","94547633	",300,"Limit	",35.34,35.3533,300,0,"Filled	",0.0,-10605.99,11.440681,1,,,,
2023-06-09,yytz_888867600047,S,601003.SH,"20875132397000073	","2415326951996585984	","2415326951996585984	","94547634	",100,"Limit	",4.19,4.19,100,0,"Filled	",0.0,-419.0,0.451975,1,,,,
2023-06-09,yytz_888867600047,S,605066.SH,"20875132397000098	","2415326951996585985	","2415326951996585985	","94547634	",900,"Limit	",8.95,8.95,900,0,"Filled	",0.0,-8055.0,8.688929,1,,,,
2023-06-09,yytz_888867600047,S,301029.SZ,"20875132397000053	","2415532698109933568	","2415532698109933568	","94550628	",100,"Limit	",40.46,40.46,100,0,"Filled	",0.0,-4046.0,4.36442,1,,,,
2023-06-09,yytz_888867600047,S,601003.SH,"20875132397000073	","2415601692464576512	","2415601692464576512	","94551632	",800,"Limit	",4.19,4.19,800,0,"Filled	",0.0,-3352.0,3.615802,1,,,,
2023-06-09,yytz_888867600047,S,300553.SZ,"20875132397000048	","2415738787820664832	","2415738787820664832	","94553627	",300,"Limit	",48.17,0.0,0,0,"Canceled	",0.0,0.0,0.0,1,,,,
2023-06-09,yytz_888867600047,S,300051.SZ,"20875132397000044	","2416150692364220417	","2416150692364220417	","94559621	",300,"Limit	",10.8,10.8,300,0,"Filled	",0.0,-3240.0,3.494988,1,,,,
2023-06-09,yytz_888867600047,S,688002.SH,"20875132397000105	","2416220305194153984	","2416220305194153984	","94600634	",204,"Limit	",46.8,46.82,204,0,"Filled	",0.0,-9551.28,10.302966,1,,,,
2023-06-09,yytz_888867600047,S,002588.SZ,"20875132397000028	","2416562940505159680	","2416562940505159680	","94605621	",1200,"Limit	",6.08,6.08,1200,0,"Filled	",0.0,-7296.0,7.870195,1,,,,
2023-06-09,yytz_888867600047,S,300553.SZ,"20875132397000048	","2416700929214445568	","2416700929214445568	","94607628	",600,"Limit	",48.1,48.1,600,0,"Filled	",0.0,-28860.0,31.131282,1,,,,
2023-06-09,yytz_888867600047,S,003006.SZ,"20875132397000042	","2417181553234737152	","2417181553234737152	","94614623	",700,"Limit	",17.02,17.02,700,0,"Filled	",0.0,-11914.0,12.851632,1,,,,
2023-06-09,yytz_888867600047,S,688718.SH,"20875132397000123	","2417319885541406720	","2417319885541406720	","94616635	",410,"Limit	",16.74,16.74,134,0,"Canceled	",0.0,-2243.16,2.419697,1,,,,
2023-06-09,yytz_888867600047,S,688357.SH,"20875132397000115	","2417732271121299456	","2417732271121299456	","94622636	",220,"Limit	",62.47,0.0,0,0,"Canceled	",0.0,0.0,0.0,1,,,,
2023-06-09,yytz_888867600047,S,601888.SH,"20875132397000083	","2417937742356740099	","2417937742356740099	","94625627	",300,"Limit	",118.44,118.44,300,0,"Filled	",0.0,-35532.0,38.328368,1,,,,
