Date,ClientName,Side,Symbol,QuoteID,ClOrdID,OrderID,TransactTime,OrderQty,OrdType,Price,AvgPx,CumQty,LeavesQty,OrdStatus,Fee,FilledValue,OtherFee,AlgoNote,BasketID
2022-06-14,ruiyan1,S,002506.SZ,"20838434514000013	","1030835234517000004	","GD20000565	","93517127	",2900,"Limit	",3.28,3.28,2900,0,"Filled	",1.4268,9512.0,10.355714,1,
2022-06-14,ruifeng6,S,002506.SZ,"20838434514000016	","1030835234517000005	","GG22000483	","93517127	",14600,"Limit	",3.28,3.28,14600,0,"Filled	",7.1832,47888.0,52.135666,1,
2022-06-14,ruiding2,S,002506.SZ,"20838434514000018	","1030835234517000006	","GD20000566	","93517127	",4600,"Limit	",3.28,3.28,4600,0,"Filled	",2.2632,15088.0,16.426306,1,
2022-06-14,ruizeng8,S,002506.SZ,"20838434514000020	","1030835234517000007	","GG22000484	","93517127	",5600,"Limit	",3.28,3.28,5600,0,"Filled	",2.7552,18368.0,19.997242,1,
2022-06-14,ruiyan1,B,600050.SH,"20838434514000001	","1030835234517000011	","0241000938	","93517145	",100,"Limit	",3.44,3.44,100,0,"Filled	",0.0516,344.0,0.030513,1,
2022-06-14,ruifeng6,B,600050.SH,"20838434514000004	","1030835234517000012	","0391000354	","93517145	",100,"Limit	",3.44,3.44,100,0,"Filled	",0.0516,344.0,0.030513,1,
2022-06-14,ruizeng8,B,600050.SH,"20838434514000008	","1030835234517000013	","0391000355	","93517145	",100,"Limit	",3.44,3.44,100,0,"Filled	",0.0516,344.0,0.030513,1,
2022-06-14,ruifeng6,B,000976.SZ,"20838434515000094	","1030835234518000000	","GG22000485	","93518123	",200,"Limit	",4.19,4.19,200,0,"Filled	",0.1257,838.0,0.074331,1,
2022-06-14,ruizeng8,B,000976.SZ,"20838434515000096	","1030835234518000001	","GG22000486	","93518123	",100,"Limit	",4.19,4.19,100,0,"Filled	",0.06285,419.0,0.037165,1,
2022-06-14,ruiding2,S,002195.SZ,"20838434515000013	","1030835234518000002	","GD20000580	","93518125	",100,"Limit	",2.24,0.0,0,0,"Canceled	",0.0,0.0,0.0,1,
2022-06-14,ruifeng6,S,002195.SZ,"20838434515000020	","1030835234518000003	","GG22000487	","93518125	",100,"Limit	",2.24,0.0,0,0,"Canceled	",0.0,0.0,0.0,1,
2022-06-14,ruiyan1,B,002505.SZ,"20838434516000001	","1030835234518000004	","GD20000581	","93518127	",100,"Limit	",3.06,3.06,100,0,"Filled	",0.0459,306.0,0.027142,1,
2022-06-14,ruifeng6,B,002505.SZ,"20838434516000004	","1030835234518000005	","GG22000488	","93518127	",100,"Limit	",3.06,3.06,100,0,"Filled	",0.0459,306.0,0.027142,1,
2022-06-14,ruifeng6,B,002807.SZ,"20838434515000075	","1030835234518000006	","GG22000489	","93518129	",100,"Limit	",4.25,0.0,0,0,"Canceled	",0.0,0.0,0.0,1,
2022-06-14,ruiding2,B,002807.SZ,"20838434515000078	","1030835234518000007	","GD20000582	","93518129	",100,"Limit	",4.25,0.0,0,0,"Canceled	",0.0,0.0,0.0,1,
2022-06-14,ruizeng8,B,002807.SZ,"20838434515000082	","1030835234518000008	","GG22000490	","93518129	",100,"Limit	",4.25,0.0,0,0,"Canceled	",0.0,0.0,0.0,1,
2022-06-14,ruifeng6,B,601003.SH,"20838434515000031	","1030835234518000010	","0391000356	","93518148	",100,"Limit	",4.27,0.0,0,0,"Canceled	",0.0,0.0,0.0,1,
2022-06-14,ruiyan1,B,601003.SH,"20838434515000033	","1030835234518000011	","0241000943	","93518148	",100,"Limit	",4.27,0.0,0,0,"Canceled	",0.0,0.0,0.0,1,
2022-06-14,ruiding2,B,601003.SH,"20838434515000035	","1030835234518000012	","0241000942	","93518148	",100,"Limit	",4.27,0.0,0,0,"Canceled	",0.0,0.0,0.0,1,
2022-06-14,ruizeng8,B,601003.SH,"20838434515000038	","1030835234518000013	","0391000357	","93518148	",100,"Limit	",4.27,0.0,0,0,"Canceled	",0.0,0.0,0.0,1,
2022-06-14,ruifeng6,B,601390.SH,"20838434515000085	","1030835234518000014	","0391000358	","93518149	",8100,"Limit	",6.15,6.15,8100,0,"Filled	",7.47225,49815.0,4.41859,1,
2022-06-14,ruizeng8,B,601390.SH,"20838434515000087	","1030835234518000015	","0391000359	","93518149	",3100,"Limit	",6.15,6.15,3100,0,"Filled	",2.85975,19065.0,1.691065,1,
2022-06-14,ruiding2,B,601390.SH,"20838434515000086	","1030835234519000000	","0241000945	","93519157	",2600,"Limit	",6.15,6.15,2600,0,"Filled	",2.3985,15990.0,1.418313,1,
2022-06-14,ruifeng6,B,000830.SZ,"20838434515000074	","1030835234520000000	","GG22000494	","93520120	",1600,"Limit	",19.6,19.6,1600,0,"Filled	",4.704,31360.0,2.781632,1,
2022-06-14,ruizeng8,B,000830.SZ,"20838434515000080	","1030835234521000000	","GG22000495	","93521121	",600,"Limit	",19.6,19.6,600,0,"Filled	",1.764,11760.0,1.043112,1,
2022-06-14,ruifeng6,B,600258.SH,"20838434516000017	","1030835234521000005	","0391000362	","93521149	",200,"Limit	",20.94,20.94,200,0,"Filled	",0.6282,4188.0,0.371476,1,
2022-06-14,ruizeng8,B,600258.SH,"20838434516000019	","1030835234521000006	","0391000363	","93521149	",100,"Limit	",20.94,20.94,100,0,"Filled	",0.3141,2094.0,0.185738,1,
2022-06-14,ruifeng6,B,601003.SH,"20838434515000031	","1030835234521000007	","0391000364	","93521154	",2600,"Limit	",4.28,4.28,2600,0,"Filled	",1.6692,11128.0,0.987054,1,
2022-06-14,ruiyan1,B,601003.SH,"20838434515000033	","1030835234521000008	","0241000948	","93521154	",500,"Limit	",4.28,4.28,500,0,"Filled	",0.321,2140.0,0.189818,1,
2022-06-14,ruiding2,B,601003.SH,"20838434515000035	","1030835234521000009	","0241000949	","93521154	",800,"Limit	",4.28,4.28,800,0,"Filled	",0.5136,3424.0,0.303709,1,
2022-06-14,ruizeng8,B,601003.SH,"20838434515000038	","1030835234521000010	","0391000365	","93521154	",1000,"Limit	",4.28,4.28,1000,0,"Filled	",0.642,4280.0,0.379636,1,
2022-06-14,ruiyan1,B,601390.SH,"20838434515000084	","1030835234521000011	","0241000950	","93521155	",1700,"Limit	",6.15,6.15,1700,0,"Filled	",1.56825,10455.0,0.927359,1,
2022-06-14,ruifeng6,B,002233.SZ,"20838434515000052	","1030835234523000001	","GG22000499	","93523123	",5700,"Limit	",8.65,8.65,5700,0,"Filled	",7.39575,49305.0,4.373353,1,
2022-06-14,ruifeng6,B,600141.SH,"20838434514000005	","1030835234530000004	","0391000370	","93530140	",100,"Limit	",44.65,0.0,0,0,"Canceled	",0.0,0.0,0.0,1,
2022-06-14,ruifeng6,B,601003.SH,"20838434515000031	","1030835234530000005	","0391000371	","93530146	",200,"Limit	",4.27,0.0,0,0,"Canceled	",0.0,0.0,0.0,1,
2022-06-14,ruiyan1,B,601003.SH,"20838434515000033	","1030835234530000006	","0241000964	","93530146	",100,"Limit	",4.27,0.0,0,0,"Canceled	",0.0,0.0,0.0,1,
2022-06-14,ruiding2,B,601003.SH,"20838434515000035	","1030835234530000007	","0241000965	","93530146	",100,"Limit	",4.27,0.0,0,0,"Canceled	",0.0,0.0,0.0,1,
2022-06-14,ruizeng8,B,601003.SH,"20838434515000038	","1030835234530000008	","0391000372	","93530146	",100,"Limit	",4.27,0.0,0,0,"Canceled	",0.0,0.0,0.0,1,
2022-06-14,ruifeng6,B,002807.SZ,"20838434515000075	","1030835234532000000	","GG22000507	","93532126	",100,"Limit	",4.26,0.0,0,0,"Canceled	",0.0,0.0,0.0,1,
2022-06-14,ruiding2,B,002807.SZ,"20838434515000078	","1030835234532000001	","GD20000603	","93532126	",100,"Limit	",4.26,0.0,0,0,"Canceled	",0.0,0.0,0.0,1,
2022-06-14,ruizeng8,B,002807.SZ,"20838434515000082	","1030835234532000002	","GG22000506	","93532126	",100,"Limit	",4.26,0.0,0,0,"Canceled	",0.0,0.0,0.0,1,
2022-06-14,ruiding2,B,000830.SZ,"20838434515000077	","1030835234533000000	","GD20000606	","93533121	",800,"Limit	",19.61,19.61,800,0,"Filled	",2.3532,15688.0,1.391526,1,
2022-06-14,ruifeng6,B,002555.SZ,"20838434515000092	","1030835234533000003	","GG22000508	","93533126	",2300,"Limit	",21.49,21.49,2300,0,"Filled	",7.41405,49427.0,4.384175,1,
2022-06-14,ruifeng6,B,002032.SZ,"20838434516000033	","1030835234535000001	","GG22000509	","93535122	",400,"Limit	",53.57,53.57,400,0,"Filled	",3.2142,21428.0,1.900664,1,
2022-06-14,ruifeng6,B,601901.SH,"20838434514000023	","1030835234536000000	","0391000375	","93536144	",200,"Limit	",6.51,6.51,200,0,"Filled	",0.1953,1302.0,0.115487,1,
2022-06-14,ruiding2,B,601901.SH,"20838434514000026	","1030835234536000001	","0241000970	","93536144	",100,"Limit	",6.51,6.51,100,0,"Filled	",0.09765,651.0,0.057744,1,
2022-06-14,ruiyan1,B,000830.SZ,"20838434515000072	","1030835234537000000	","GD20000615	","93537125	",500,"Limit	",19.61,19.604,500,0,"Filled	",1.4703,9802.0,0.869437,1,
2022-06-14,ruiyan1,B,600536.SH,"20838434515000073	","1030835234538000002	","0241000976	","93538144	",100,"Limit	",39.72,0.0,0,0,"Canceled	",0.0,0.0,0.0,1,
2022-06-14,ruifeng6,B,600536.SH,"20838434515000076	","1030835234538000003	","0391000378	","93538144	",300,"Limit	",39.72,0.0,0,0,"Canceled	",0.0,0.0,0.0,1,
2022-06-14,ruiding2,B,600536.SH,"20838434515000079	","1030835234538000004	","0241000977	","93538144	",100,"Limit	",39.72,0.0,0,0,"Canceled	",0.0,0.0,0.0,1,
2022-06-14,ruizeng8,B,600536.SH,"20838434515000083	","1030835234538000005	","0391000377	","93538144	",200,"Limit	",39.72,0.0,0,0,"Canceled	",0.0,0.0,0.0,1,
2022-06-14,ruifeng6,S,000536.SZ,"20838434514000035	","1030835234539000000	","GG22000511	","93539120	",100,"Limit	",1.95,1.95,100,0,"Filled	",0.02925,195.0,0.212297,1,
2022-06-14,ruifeng6,S,000625.SZ,"20838434516000003	","1030835234542000001	","GG22000513	","93542124	",400,"Limit	",17.04,17.05,400,0,"Filled	",1.023,6820.0,7.424934,1,
2022-06-14,ruiding2,S,000625.SZ,"20838434516000005	","1030835234542000002	","GD20000623	","93542124	",100,"Limit	",17.04,17.05,100,0,"Filled	",0.25575,1705.0,1.856234,1,
2022-06-14,ruizeng8,S,000625.SZ,"20838434516000006	","1030835234542000003	","GG22000514	","93542124	",100,"Limit	",17.04,17.05,100,0,"Filled	",0.25575,1705.0,1.856234,1,
2022-06-14,ruifeng6,B,002807.SZ,"20838434515000075	","1030835234546000000	","GG22000518	","93546131	",100,"Limit	",4.27,4.27,100,0,"Filled	",0.06405,427.0,0.037875,1,
2022-06-14,ruiding2,B,002807.SZ,"20838434515000078	","1030835234546000001	","GD20000630	","93546132	",100,"Limit	",4.27,4.27,100,0,"Filled	",0.06405,427.0,0.037875,1,
2022-06-14,ruizeng8,B,002807.SZ,"20838434515000082	","1030835234546000002	","GG22000517	","93546132	",100,"Limit	",4.27,4.27,100,0,"Filled	",0.06405,427.0,0.037875,1,
2022-06-14,ruifeng6,B,601003.SH,"20838434515000031	","1030835234551000007	","0391000392	","93551148	",4400,"Limit	",4.28,4.28,4400,0,"Filled	",2.8248,18832.0,1.670398,1,
2022-06-14,ruiyan1,B,601003.SH,"20838434515000033	","1030835234552000002	","0241000987	","93552147	",100,"Limit	",4.27,0.0,0,0,"Canceled	",0.0,0.0,0.0,1,
2022-06-14,ruiding2,B,601003.SH,"20838434515000035	","1030835234552000003	","0241000988	","93552147	",100,"Limit	",4.27,0.0,0,0,"Canceled	",0.0,0.0,0.0,1,
2022-06-14,ruizeng8,B,601003.SH,"20838434515000038	","1030835234552000004	","0391000394	","93552147	",100,"Limit	",4.27,0.0,0,0,"Canceled	",0.0,0.0,0.0,1,
2022-06-14,ruiyan1,B,600536.SH,"20838434515000073	","1030835234554000002	","0241000989	","93554144	",100,"Limit	",39.75,39.75,100,0,"Filled	",0.59625,3975.0,0.352583,1,
2022-06-14,ruifeng6,B,600536.SH,"20838434515000076	","1030835234554000003	","0391000395	","93554144	",300,"Limit	",39.75,39.75,300,0,"Filled	",1.78875,11925.0,1.057748,1,
2022-06-14,ruiding2,B,600536.SH,"20838434515000079	","1030835234554000004	","0241000990	","93554145	",100,"Limit	",39.75,39.75,100,0,"Filled	",0.59625,3975.0,0.352583,1,
2022-06-14,ruizeng8,B,600536.SH,"20838434515000083	","1030835234554000005	","0391000396	","93554145	",200,"Limit	",39.75,39.75,200,0,"Filled	",1.1925,7950.0,0.705165,1,
2022-06-14,ruifeng6,B,601003.SH,"20838434515000031	","1030835234555000012	","0391000400	","93555153	",1800,"Limit	",4.28,4.28,1800,0,"Filled	",1.1556,7704.0,0.683345,1,
2022-06-14,ruiyan1,B,601003.SH,"20838434515000033	","1030835234555000013	","0241000996	","93555153	",600,"Limit	",4.28,4.28,600,0,"Filled	",0.3852,2568.0,0.227782,1,
2022-06-14,ruiding2,B,601003.SH,"20838434515000035	","1030835234555000014	","0241000997	","93555153	",1000,"Limit	",4.28,4.28,1000,0,"Filled	",0.642,4280.0,0.379636,1,
2022-06-14,ruizeng8,B,601003.SH,"20838434515000038	","1030835234555000015	","0391000401	","93555153	",1300,"Limit	",4.28,4.28,1300,0,"Filled	",0.8346,5564.0,0.493527,1,
2022-06-14,ruifeng6,B,600141.SH,"20838434514000005	","1030835234557000000	","0391000402	","93557144	",100,"Limit	",44.77,44.77,100,0,"Filled	",0.67155,4477.0,0.39711,1,
2022-06-14,ruifeng6,B,601003.SH,"20838434515000031	","1030835234558000000	","0391000405	","93558147	",1000,"Limit	",4.28,4.28,1000,0,"Filled	",0.642,4280.0,0.379636,1,
2022-06-14,ruiyan1,B,601003.SH,"20838434515000033	","1030835234558000001	","0241001001	","93558147	",400,"Limit	",4.28,4.28,400,0,"Filled	",0.2568,1712.0,0.151854,1,
2022-06-14,ruiding2,B,601003.SH,"20838434515000035	","1030835234558000002	","0241001000	","93558147	",600,"Limit	",4.28,4.28,600,0,"Filled	",0.3852,2568.0,0.227782,1,
2022-06-14,ruizeng8,B,601003.SH,"20838434515000038	","1030835234558000003	","0391000404	","93558147	",700,"Limit	",4.28,4.28,700,0,"Filled	",0.4494,2996.0,0.265745,1,
2022-06-14,ruifeng6,B,300226.SZ,"20838434515000054	","1030835234563000000	","GG22000522	","93603131	",100,"Limit	",21.98,21.98,100,0,"Filled	",0.3297,2198.0,0.194963,1,
2022-06-14,ruifeng6,B,601003.SH,"20838434515000031	","1030835234566000000	","0391000415	","93606149	",100,"Limit	",4.28,4.28,100,0,"Filled	",0.0642,428.0,0.037964,1,
2022-06-14,ruiyan1,B,601003.SH,"20838434515000033	","1030835234566000001	","0241001023	","93606150	",100,"Limit	",4.28,4.28,100,0,"Filled	",0.0642,428.0,0.037964,1,
2022-06-14,ruiding2,B,601003.SH,"20838434515000035	","1030835234566000002	","0241001024	","93606150	",100,"Limit	",4.28,4.28,100,0,"Filled	",0.0642,428.0,0.037964,1,
2022-06-14,ruizeng8,B,601003.SH,"20838434515000038	","1030835234566000003	","0391000416	","93606150	",100,"Limit	",4.28,4.28,100,0,"Filled	",0.0642,428.0,0.037964,1,
2022-06-14,ruiyan1,B,000049.SZ,"20838434516000030	","1030835234568000000	","GD20000656	","93608124	",300,"Limit	",38.16,38.14,300,0,"Filled	",1.7163,11442.0,1.014905,1,
2022-06-14,ruiding2,B,000049.SZ,"20838434516000032	","1030835234568000001	","GD20000657	","93608124	",500,"Limit	",38.16,38.14,500,0,"Filled	",2.8605,19070.0,1.691509,1,
2022-06-14,ruizeng8,B,000049.SZ,"20838434516000035	","1030835234568000002	","GG22000528	","93608124	",500,"Limit	",38.16,38.14,500,0,"Filled	",2.8605,19070.0,1.691509,1,
2022-06-14,ruifeng6,B,000049.SZ,"20838434516000041	","1030835234568000003	","GG22000529	","93608124	",1400,"Limit	",38.16,38.14,1400,0,"Filled	",8.0094,53396.0,4.736225,1,
2022-06-14,ruiyan1,B,600123.SH,"20838434515000099	","1030835234568000009	","0241001028	","93608153	",100,"Limit	",18.94,18.94,100,0,"Filled	",0.2841,1894.0,0.167998,1,
2022-06-14,ruifeng6,B,600123.SH,"20838434515000100	","1030835234568000010	","0391000420	","93608153	",100,"Limit	",18.94,18.94,100,0,"Filled	",0.2841,1894.0,0.167998,1,
2022-06-14,ruiding2,B,600123.SH,"20838434515000101	","1030835234568000011	","0241001029	","93608153	",100,"Limit	",18.94,18.94,100,0,"Filled	",0.2841,1894.0,0.167998,1,
2022-06-14,ruifeng6,B,300224.SZ,"20838434514000033	","1030835234569000001	","GG22000531	","93609135	",100,"Limit	",13.5,13.5,100,0,"Filled	",0.2025,1350.0,0.119745,1,
2022-06-14,ruifeng6,B,601238.SH,"20838434515000004	","1030835234569000009	","0391000421	","93609154	",100,"Limit	",16.3,16.3,100,0,"Filled	",0.2445,1630.0,0.144581,1,
2022-06-14,ruizeng8,B,603588.SH,"20838434515000081	","1030835234569000013	","0391000422	","93609160	",100,"Limit	",14.93,14.93,100,0,"Filled	",0.22395,1493.0,0.132429,1,
2022-06-14,ruifeng6,B,000951.SZ,"20838434516000044	","1030835234570000000	","GG22000532	","93610127	",4100,"Limit	",12.17,12.17,4100,0,"Filled	",7.48455,49897.0,4.425864,1,
2022-06-14,ruiyan1,B,002555.SZ,"20838434515000088	","1030835234570000001	","GD20000665	","93610132	",500,"Limit	",21.54,21.54,500,0,"Filled	",1.6155,10770.0,0.955299,1,
2022-06-14,ruiding2,B,002555.SZ,"20838434515000089	","1030835234570000002	","GD20000666	","93610132	",800,"Limit	",21.54,21.54,800,0,"Filled	",2.5848,17232.0,1.528478,1,
2022-06-14,ruizeng8,B,002555.SZ,"20838434515000090	","1030835234570000003	","GG22000533	","93610132	",900,"Limit	",21.54,21.54,900,0,"Filled	",2.9079,19386.0,1.719538,1,
2022-06-14,ruiyan1,B,300226.SZ,"20838434203000044	","1030835234570000013	","GD20000669	","93610839	",700,"Limit	",21.98,21.98,700,0,"Filled	",2.3079,15386.0,1.364738,2,
2022-06-14,ruiding2,B,300226.SZ,"20838434204000012	","1030835234570000014	","GD20000670	","93610839	",1100,"Limit	",21.98,21.98,1100,0,"Filled	",3.6267,24178.0,2.144589,2,
2022-06-14,ruizeng8,B,300226.SZ,"20838434205000003	","1030835234570000015	","GG22000536	","93610839	",1400,"Limit	",21.98,21.98,1400,0,"Filled	",4.6158,30772.0,2.729476,2,
2022-06-14,ruizeng8,B,000951.SZ,"20838434516000038	","1030835234572000000	","GG22000537	","93612130	",1500,"Limit	",12.17,12.17,1500,0,"Filled	",2.73825,18255.0,1.619218,1,
2022-06-14,ruiyan1,B,000951.SZ,"20838434516000040	","1030835234572000001	","GD20000677	","93612130	",800,"Limit	",12.17,12.17,800,0,"Filled	",1.4604,9736.0,0.863583,1,
2022-06-14,ruiding2,B,000951.SZ,"20838434516000047	","1030835234572000002	","GD20000676	","93612130	",1300,"Limit	",12.17,12.17,1300,0,"Filled	",2.37315,15821.0,1.403323,1,
2022-06-14,ruifeng6,B,601965.SH,"20838434515000057	","1030835234573000002	","0391000423	","93613158	",100,"Limit	",14.84,14.84,100,0,"Filled	",0.2226,1484.0,0.131631,1,
2022-06-14,ruizeng8,B,601965.SH,"20838434515000067	","1030835234573000003	","0391000424	","93613158	",100,"Limit	",14.84,14.84,100,0,"Filled	",0.2226,1484.0,0.131631,1,
2022-06-14,ruizeng8,B,600522.SH,"20838434515000010	","1030835234575000000	","0391000426	","93615150	",100,"Limit	",18.59,18.58,100,0,"Filled	",0.2787,1858.0,0.164805,1,
2022-06-14,ruifeng6,B,601003.SH,"20838434515000031	","1030835234577000001	","0391000428	","93617153	",100,"Limit	",4.28,4.28,100,0,"Filled	",0.0642,428.0,0.037964,1,
2022-06-14,ruiyan1,B,601003.SH,"20838434515000033	","1030835234577000002	","0241001061	","93617153	",100,"Limit	",4.28,4.28,100,0,"Filled	",0.0642,428.0,0.037964,1,
2022-06-14,ruiding2,B,601003.SH,"20838434515000035	","1030835234577000003	","0241001060	","93617153	",100,"Limit	",4.28,4.28,100,0,"Filled	",0.0642,428.0,0.037964,1,
2022-06-14,ruizeng8,B,601003.SH,"20838434515000038	","1030835234577000004	","0391000429	","93617153	",100,"Limit	",4.28,4.28,100,0,"Filled	",0.0642,428.0,0.037964,1,
2022-06-14,ruizeng8,S,002056.SZ,"20838434515000043	","1030835234581000001	","GG22000547	","93621132	",800,"Limit	",24.48,24.4812,800,0,"Filled	",2.937744,19584.96,21.322146,1,
2022-06-14,ruiyan1,S,002056.SZ,"20838434515000048	","1030835234581000002	","GD20000682	","93621132	",200,"Limit	",24.49,24.49,200,0,"Filled	",0.7347,4898.0,5.332453,1,
2022-06-14,ruifeng6,S,002056.SZ,"20838434515000053	","1030835234581000003	","GG22000548	","93621133	",2100,"Limit	",24.48,24.48,2100,0,"Filled	",7.7112,51408.0,55.96789,1,
2022-06-14,ruiding2,S,002056.SZ,"20838434515000061	","1030835234581000004	","GD20000683	","93621133	",300,"Limit	",24.49,24.49,300,0,"Filled	",1.10205,7347.0,7.998679,1,
2022-06-14,ruiding2,S,002051.SZ,"20838434514000041	","1030835234583000003	","GD20000685	","93623133	",100,"Limit	",8.76,8.76,100,0,"Filled	",0.1314,876.0,0.953701,1,
2022-06-14,ruifeng6,S,600184.SH,"20838434514000015	","1030835234583000004	","0391000434	","93623152	",3700,"Limit	",13.2,13.2,2600,0,"Canceled	",5.148,34320.0,37.364184,1,
2022-06-14,ruiding2,S,600184.SH,"20838434514000017	","1030835234583000005	","0241001075	","93623152	",1200,"Limit	",13.2,13.2,1200,0,"Filled	",2.376,15840.0,17.245008,1,
2022-06-14,ruizeng8,S,600184.SH,"20838434514000019	","1030835234583000006	","0391000435	","93623152	",1400,"Limit	",13.2,0.0,0,0,"Canceled	",0.0,0.0,0.0,1,
2022-06-14,ruiyan1,S,600184.SH,"20838434514000012	","1030835234584000001	","0241001077	","93624151	",500,"Limit	",13.19,13.19,500,0,"Filled	",0.98925,6595.0,7.179976,1,
2022-06-14,ruifeng6,B,601003.SH,"20838434515000031	","1030835234589000001	","0391000442	","93629158	",1500,"Limit	",4.28,4.28,1500,0,"Filled	",0.963,6420.0,0.569454,1,
2022-06-14,ruiyan1,B,601003.SH,"20838434515000033	","1030835234589000002	","0241001097	","93629158	",600,"Limit	",4.28,4.28,600,0,"Filled	",0.3852,2568.0,0.227782,1,
2022-06-14,ruiding2,B,601003.SH,"20838434515000035	","1030835234589000003	","0241001096	","93629158	",1000,"Limit	",4.28,4.28,1000,0,"Filled	",0.642,4280.0,0.379636,1,
