Date,ClientName,Side,Symbol,OrdType,TaskQty,ClOrdID,StartTime,EndTime,CancelFlag,OrderCount,CancelledCount,FilledQty,AvgPx,Status,TWAP,VWAP,BasketID,Fee,OtherFee,CumVolPercentage(%),Pnl,CumQtyBuy,CumQtySell,AvgPxBuy,AvgPxSell,EodPrice
2022-06-14,ruiyan1,0,002276.SZ,"T0	",2200,"20838434203000027	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,7.8
2022-06-14,ruiyan1,0,002344.SZ,"T0	",3600,"20838434203000028	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,4.53
2022-06-14,ruiyan1,0,002372.SZ,"T0	",800,"20838434203000029	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,20.34
2022-06-14,ruiyan1,0,002382.SZ,"T0	",1800,"20838434203000030	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,8.97
2022-06-14,ruiyan1,0,002389.SZ,"T0	",900,"20838434203000031	","93003000	","145500000	",0,1,1,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,17.62
2022-06-14,ruiyan1,0,002497.SZ,"T0	",500,"20838434203000032	","93003000	","145500000	",2,3,0,500,0.0,null,null,null,,-4.8612,-19.08259,0,8.0,500,500,32.4,32.416,32.58
2022-06-14,ruiyan1,0,002505.SZ,"T0	",5200,"20838434203000033	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,3.12
2022-06-14,ruiyan1,0,002556.SZ,"T0	",1300,"20838434203000034	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,12.2
2022-06-14,ruiyan1,0,002601.SZ,"T0	",800,"20838434203000035	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,20.65
2022-06-14,ruiyan1,0,002626.SZ,"T0	",700,"20838434203000036	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,24.64
2022-06-14,ruiyan1,0,002756.SZ,"T0	",100,"20838434203000037	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,137.37
2022-06-14,ruiyan1,0,002807.SZ,"T0	",3800,"20838434203000038	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,4.36
2022-06-14,ruiyan1,0,002812.SZ,"T0	",100,"20838434203000039	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,230.19
2022-06-14,ruiyan1,0,300034.SZ,"T0	",400,"20838434203000040	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,36.88
2022-06-14,ruiyan1,0,300171.SZ,"T0	",500,"20838434203000041	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,30.17
2022-06-14,ruiyan1,0,300207.SZ,"T0	",500,"20838434203000042	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,30.18
2022-06-14,ruiyan1,0,300224.SZ,"T0	",1200,"20838434203000043	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,13.6
2022-06-14,ruiyan1,0,300226.SZ,"T0	",700,"20838434203000044	","93003000	","145500000	",2,5,1,700,0.0,null,null,null,,-4.61475,-18.107855,0,-7.0,700,700,21.98,21.97,22.11
2022-06-14,ruiyan1,0,600050.SH,"T0	",4600,"20838434203000045	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,3.47
2022-06-14,ruiyan1,0,600075.SH,"T0	",2300,"20838434203000046	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,6.96
2022-06-14,ruiyan1,0,600094.SH,"T0	",4500,"20838434203000047	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,3.7
2022-06-14,ruiyan1,0,600123.SH,"T0	",800,"20838434203000048	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,18.96
2022-06-14,ruiyan1,0,600141.SH,"T0	",400,"20838434203000049	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,46.51
2022-06-14,ruiyan1,0,600150.SH,"T0	",800,"20838434203000050	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,19.84
2022-06-14,ruiyan1,0,600176.SH,"T0	",1000,"20838434203000051	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,16.72
2022-06-14,ruiyan1,0,600256.SH,"T0	",1400,"20838434203000052	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,11.71
2022-06-14,ruiyan1,0,600258.SH,"T0	",800,"20838434203000053	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,21.41
2022-06-14,ruiyan1,0,600383.SH,"T0	",1400,"20838434203000054	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,11.66
2022-06-14,ruiyan1,0,600406.SH,"T0	",500,"20838434203000055	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,32.09
2022-06-14,ruiyan1,0,600459.SH,"T0	",900,"20838434203000056	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,18.24
2022-06-14,ruiyan1,0,600486.SH,"T0	",100,"20838434203000057	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,147.69
2022-06-14,ruiyan1,0,600497.SH,"T0	",2800,"20838434203000058	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,5.78
2022-06-14,ruiyan1,0,600499.SH,"T0	",900,"20838434203000059	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,16.95
2022-06-14,ruiyan1,0,600522.SH,"T0	",900,"20838434203000060	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,18.32
2022-06-14,ruiyan1,0,600536.SH,"T0	",300,"20838434203000061	","93003000	","145500000	",2,2,0,300,0.0,null,null,null,,-3.59865,-14.146002,0,45.0,300,300,39.91,40.06,41.84
2022-06-14,ruiyan1,0,600660.SH,"T0	",400,"20838434203000062	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,43.38
2022-06-14,ruiyan1,0,600673.SH,"T0	",1900,"20838434203000063	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,8.5
2022-06-14,ruiyan1,0,600685.SH,"T0	",1000,"20838434203000064	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,16.44
2022-06-14,ruiyan1,0,600705.SH,"T0	",4600,"20838434203000065	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,3.57
2022-06-14,ruiyan1,0,600711.SH,"T0	",2000,"20838434203000066	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,8.04
2022-06-14,ruiyan1,0,600835.SH,"T0	",1300,"20838434203000067	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,12.91
2022-06-14,ruiyan1,0,600998.SH,"T0	",1300,"20838434203000068	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,11.75
2022-06-14,ruiyan1,0,601021.SH,"T0	",300,"20838434203000069	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,45.5
2022-06-14,ruiyan1,0,601155.SH,"T0	",700,"20838434203000070	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,24.13
2022-06-14,ruiyan1,0,601225.SH,"T0	",800,"20838434203000071	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,21.81
2022-06-14,ruiyan1,0,601238.SH,"T0	",1000,"20838434203000072	","93003000	","145500000	",2,3,0,1000,0.0,null,null,null,,-4.87605,-19.103371,0,-67.0,1000,1000,16.287,16.22,17.18
2022-06-14,ruiyan1,0,601336.SH,"T0	",600,"20838434203000073	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,29.83
2022-06-14,ruiyan1,0,601669.SH,"T0	",2100,"20838434203000074	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,7.91
2022-06-14,ruifeng6,0,000156.SZ,"T0	",10600,"20838434203000075	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,7.84
2022-06-14,ruiyan1,0,603806.SH,"T0	",200,"20838434203000076	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,72.08
2022-06-14,ruiyan1,0,601800.SH,"T0	",1800,"20838434203000077	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,9.01
2022-06-14,ruifeng6,0,000338.SZ,"T0	",6500,"20838434203000078	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,12.84
2022-06-14,ruiyan1,0,603919.SH,"T0	",500,"20838434203000079	","93003000	","145500000	",2,5,0,500,0.0,null,null,null,,-4.90995,-19.262417,0,-15.0,500,500,32.748,32.718,32.67
2022-06-14,ruiyan1,0,601801.SH,"T0	",3200,"20838434203000080	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,5.05
2022-06-14,ruifeng6,0,000536.SZ,"T0	",41500,"20838434203000081	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,1.97
2022-06-14,ruifeng6,0,000028.SZ,"T0	",2800,"20838434203000082	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,29.38
2022-06-14,ruiyan1,0,601808.SH,"T0	",1000,"20838434203000083	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,16.03
2022-06-14,ruifeng6,0,000625.SZ,"T0	",4900,"20838434203000084	","93003000	","145500000	",2,3,0,4900,0.0,null,null,null,,-25.41105,-99.516401,0,-427.0,4900,4900,17.33,17.2428571429,18.69
2022-06-14,ruifeng6,0,000034.SZ,"T0	",5400,"20838434203000085	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,15.17
2022-06-14,ruiyan1,0,601901.SH,"T0	",2500,"20838434203000086	","93003000	","145500000	",0,1,1,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,6.95
2022-06-14,ruifeng6,0,000685.SZ,"T0	",10700,"20838434203000087	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,7.85
2022-06-14,ruifeng6,0,000035.SZ,"T0	",15700,"20838434203000088	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,5.28
2022-06-14,ruiyan1,0,601965.SH,"T0	",1100,"20838434203000089	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,15.22
2022-06-14,ruifeng6,0,000703.SZ,"T0	",7200,"20838434203000090	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,12.12
2022-06-14,ruifeng6,0,000059.SZ,"T0	",12200,"20838434203000091	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,6.79
2022-06-14,ruiyan1,0,603308.SH,"T0	",1100,"20838434203000092	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,15.07
2022-06-14,ruifeng6,0,000729.SZ,"T0	",10300,"20838434203000093	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,8.5
2022-06-14,ruiyan1,0,603588.SH,"T0	",1100,"20838434203000094	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,14.6
2022-06-14,ruifeng6,0,000750.SZ,"T0	",23000,"20838434203000095	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,3.73
2022-06-14,ruifeng6,0,000783.SZ,"T0	",14000,"20838434203000096	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,6.13
2022-06-14,ruifeng6,0,000881.SZ,"T0	",9400,"20838434203000097	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,8.72
2022-06-14,ruifeng6,0,000883.SZ,"T0	",15800,"20838434203000098	","93003000	","145500000	",2,4,1,15800,0.0,null,null,null,,-25.5774,-99.846769,0,-1072.0,15800,15800,5.43,5.3621518987,5.4
2022-06-14,ruifeng6,0,000976.SZ,"T0	",19200,"20838434203000099	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,4.31
2022-06-14,ruifeng6,0,002008.SZ,"T0	",2700,"20838434203000100	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,30.99
2022-06-14,ruifeng6,0,002051.SZ,"T0	",9500,"20838434203000101	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,8.73
2022-06-14,ruifeng6,0,002074.SZ,"T0	",1800,"20838434203000102	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,44.82
2022-06-14,ruifeng6,0,002145.SZ,"T0	",10800,"20838434203000103	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,7.49
2022-06-14,ruifeng6,0,002176.SZ,"T0	",3500,"20838434203000104	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,23.66
2022-06-14,ruifeng6,0,002195.SZ,"T0	",36500,"20838434203000105	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,2.26
2022-06-14,ruifeng6,0,002216.SZ,"T0	",4400,"20838434203000106	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,19.04
2022-06-14,ruifeng6,0,002240.SZ,"T0	",1400,"20838434203000107	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,60.76
2022-06-14,ruifeng6,0,002241.SZ,"T0	",2100,"20838434203000108	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,36.9
2022-06-14,ruifeng6,0,002245.SZ,"T0	",3600,"20838434203000109	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,22.71
2022-06-14,ruifeng6,0,002249.SZ,"T0	",14000,"20838434203000110	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,6.05
2022-06-14,ruifeng6,0,002276.SZ,"T0	",11100,"20838434203000111	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,7.8
2022-06-14,ruifeng6,0,002344.SZ,"T0	",18300,"20838434203000112	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,4.53
2022-06-14,ruifeng6,0,002372.SZ,"T0	",4100,"20838434203000113	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,20.34
2022-06-14,ruifeng6,0,002382.SZ,"T0	",9300,"20838434203000114	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,8.97
2022-06-14,ruifeng6,0,002389.SZ,"T0	",4600,"20838434203000115	","93003000	","145500000	",0,1,1,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,17.62
2022-06-14,ruifeng6,0,002497.SZ,"T0	",2600,"20838434203000116	","93003000	","145500000	",2,3,0,2600,0.0,null,null,null,,-25.27875,-99.233168,0,45.0,2600,2600,32.4,32.4173076923,32.58
2022-06-14,ruifeng6,0,002505.SZ,"T0	",26800,"20838434203000117	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,3.12
2022-06-14,ruifeng6,0,002556.SZ,"T0	",6700,"20838434203000118	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,12.2
2022-06-14,ruifeng6,0,002601.SZ,"T0	",4000,"20838434203000119	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,20.65
2022-06-14,ruifeng6,0,002626.SZ,"T0	",3400,"20838434203000120	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,24.64
2022-06-14,ruifeng6,0,002756.SZ,"T0	",600,"20838434203000121	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,137.37
2022-06-14,ruifeng6,0,002807.SZ,"T0	",19400,"20838434203000122	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,4.36
2022-06-14,ruifeng6,0,002812.SZ,"T0	",400,"20838434203000123	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,230.19
2022-06-14,ruifeng6,0,300034.SZ,"T0	",2200,"20838434203000124	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,36.88
2022-06-14,ruifeng6,0,300171.SZ,"T0	",2700,"20838434203000125	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,30.17
2022-06-14,ruifeng6,0,300207.SZ,"T0	",2700,"20838434203000126	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,30.18
2022-06-14,ruifeng6,0,300224.SZ,"T0	",6000,"20838434203000127	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,13.6
2022-06-14,ruifeng6,0,300226.SZ,"T0	",3600,"20838434203000128	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,22.11
2022-06-14,ruifeng6,0,600050.SH,"T0	",23700,"20838434203000129	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,3.47
2022-06-14,ruifeng6,0,600075.SH,"T0	",11700,"20838434203000130	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,6.96
2022-06-14,ruifeng6,0,600094.SH,"T0	",22900,"20838434203000131	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,3.7
2022-06-14,ruifeng6,0,600123.SH,"T0	",4300,"20838434203000132	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,18.96
2022-06-14,ruifeng6,0,600141.SH,"T0	",1800,"20838434203000133	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,46.51
2022-06-14,ruifeng6,0,600150.SH,"T0	",4100,"20838434203000134	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,19.84
2022-06-14,ruifeng6,0,600176.SH,"T0	",5000,"20838434203000135	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,16.72
2022-06-14,ruifeng6,0,600256.SH,"T0	",7200,"20838434203000136	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,11.71
2022-06-14,ruifeng6,0,600258.SH,"T0	",3800,"20838434203000137	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,21.41
2022-06-14,ruifeng6,0,600383.SH,"T0	",7200,"20838434203000138	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,11.66
2022-06-14,ruifeng6,0,600406.SH,"T0	",2500,"20838434203000139	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,32.09
2022-06-14,ruifeng6,0,600459.SH,"T0	",4400,"20838434203000140	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,18.24
2022-06-14,ruifeng6,0,600486.SH,"T0	",600,"20838434203000141	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,147.69
2022-06-14,ruifeng6,0,600497.SH,"T0	",14300,"20838434203000142	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,5.78
2022-06-14,ruifeng6,0,600499.SH,"T0	",4800,"20838434203000143	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,16.95
2022-06-14,ruifeng6,0,600522.SH,"T0	",4400,"20838434203000144	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,18.32
2022-06-14,ruifeng6,0,600536.SH,"T0	",1600,"20838434203000145	","93003000	","145500000	",2,2,0,1600,0.0,null,null,null,,-19.1928,-75.445342,0,240.0,1600,1600,39.91,40.06,41.84
2022-06-14,ruifeng6,0,600660.SH,"T0	",1900,"20838434203000146	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,43.38
2022-06-14,ruifeng6,0,600673.SH,"T0	",9700,"20838434203000147	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,8.5
2022-06-14,ruifeng6,0,600685.SH,"T0	",5000,"20838434203000148	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,16.44
2022-06-14,ruifeng6,0,600705.SH,"T0	",23700,"20838434203000149	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,3.57
2022-06-14,ruifeng6,0,600711.SH,"T0	",10200,"20838434203000150	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,8.04
2022-06-14,ruifeng6,0,600835.SH,"T0	",6400,"20838434203000151	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,12.91
2022-06-14,ruifeng6,0,600998.SH,"T0	",6900,"20838434203000152	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,11.75
2022-06-14,ruifeng6,0,601021.SH,"T0	",1800,"20838434203000153	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,45.5
2022-06-14,ruifeng6,0,601155.SH,"T0	",3500,"20838434203000154	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,24.13
2022-06-14,ruifeng6,0,601225.SH,"T0	",3800,"20838434203000155	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,21.81
2022-06-14,ruifeng6,0,601238.SH,"T0	",4900,"20838434203000156	","93003000	","145500000	",2,3,0,4900,0.0,null,null,null,,-23.8932,-93.606846,0,-332.0,4900,4900,16.287755102,16.22,17.18
2022-06-14,ruifeng6,0,601336.SH,"T0	",2900,"20838434203000157	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,29.83
2022-06-14,ruifeng6,0,601669.SH,"T0	",10700,"20838434203000158	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,7.91
2022-06-14,ruifeng6,0,601800.SH,"T0	",9200,"20838434203000159	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,9.01
2022-06-14,ruifeng6,0,601801.SH,"T0	",16200,"20838434203000160	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,5.05
2022-06-14,ruifeng6,0,601808.SH,"T0	",5200,"20838434203000161	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,16.03
2022-06-14,ruifeng6,0,601901.SH,"T0	",12600,"20838434203000162	","93003000	","145500000	",0,1,1,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,6.95
2022-06-14,ruifeng6,0,601965.SH,"T0	",5400,"20838434203000163	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,15.22
2022-06-14,ruifeng6,0,603308.SH,"T0	",5400,"20838434203000164	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,15.07
2022-06-14,ruifeng6,0,603444.SH,"T0	",200,"20838434203000165	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,354.7
2022-06-14,ruifeng6,0,603588.SH,"T0	",5400,"20838434203000166	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,14.6
