accountS,symbol,security_type,order_type,strategy_alias,note
-1,-1,-1,-1,103,Defult
-1,300170.SZ,-1,101|102,105,
-1,300157.SZ,-1,101|102,105,
-1,300264.SZ,-1,101|102,105,
-1,300099.SZ,-1,101|102,105,
-1,300140.SZ,-1,101|102,105,
-1,300438.SZ,-1,101|102,105,
-1,300420.SZ,-1,101|102,105,
-1,300447.SZ,-1,101|102,105,
-1,300501.SZ,-1,101|102,105,
-1,300540.SZ,-1,101|102,105,
-1,300534.SZ,-1,101|102,105,
-1,300584.SZ,-1,101|102,105,
-1,300638.SZ,-1,101|102,105,
-1,300671.SZ,-1,101|102,105,
-1,300796.SZ,-1,101|102,105,
-1,300692.SZ,-1,101|102,105,
-1,300773.SZ,-1,101|102,105,
-1,300747.SZ,-1,101|102,105,
-1,300912.SZ,-1,101|102,105,
-1,300850.SZ,-1,101|102,105,
-1,300873.SZ,-1,101|102,105,
-1,301033.SZ,-1,101|102,105,
-1,300952.SZ,-1,101|102,105,
-1,300996.SZ,-1,101|102,105,
-1,301121.SZ,-1,101|102,105,
-1,301085.SZ,-1,101|102,105,
-1,301048.SZ,-1,101|102,105,
-1,301091.SZ,-1,101|102,105,
-1,301316.SZ,-1,101|102,105,
-1,000333.SZ,-1,101|102,105,
-1,000411.SZ,-1,101|102,105,
-1,000561.SZ,-1,101|102,105,
-1,000566.SZ,-1,101|102,105,
-1,000759.SZ,-1,101|102,105,
-1,000667.SZ,-1,101|102,105,
-1,000858.SZ,-1,101|102,105,
-1,000791.SZ,-1,101|102,105,
-1,000923.SZ,-1,101|102,105,
-1,000958.SZ,-1,101|102,105,
-1,001201.SZ,-1,101|102,105,
-1,002104.SZ,-1,101|102,105,
-1,002112.SZ,-1,101|102,105,
-1,002085.SZ,-1,101|102,105,
-1,002159.SZ,-1,101|102,105,
-1,002188.SZ,-1,101|102,105,
-1,002280.SZ,-1,101|102,105,
-1,002235.SZ,-1,101|102,105,
-1,002356.SZ,-1,101|102,105,
-1,002374.SZ,-1,101|102,105,
