accountS,symbol,security_type,order_type,strategy_alias,note
-1,-1,-1,-1,103,Defult
-1,002148.SZ,-1,101|102,105,
-1,002222.SZ,-1,101|102,105,
-1,002177.SZ,-1,101|102,105,
-1,002272.SZ,-1,101|102,105,
-1,002233.SZ,-1,101|102,105,
-1,002267.SZ,-1,101|102,105,
-1,002332.SZ,-1,101|102,105,
-1,002347.SZ,-1,101|102,105,
-1,002411.SZ,-1,101|102,105,
-1,002442.SZ,-1,101|102,105,
-1,002522.SZ,-1,101|102,105,
-1,002452.SZ,-1,101|102,105,
-1,002519.SZ,-1,101|102,105,
-1,002573.SZ,-1,101|102,105,
-1,002603.SZ,-1,101|102,105,
-1,002580.SZ,-1,101|102,105,
-1,002701.SZ,-1,101|102,105,
-1,002691.SZ,-1,101|102,105,
-1,002786.SZ,-1,101|102,105,
-1,002640.SZ,-1,101|102,105,
-1,002795.SZ,-1,101|102,105,
-1,003017.SZ,-1,101|102,105,
-1,002996.SZ,-1,101|102,105,
-1,300005.SZ,-1,101|102,105,
-1,300089.SZ,-1,101|102,105,
-1,300181.SZ,-1,101|102,105,
-1,300239.SZ,-1,101|102,105,
-1,300313.SZ,-1,101|102,105,
-1,300253.SZ,-1,101|102,105,
-1,300254.SZ,-1,101|102,105,
-1,300354.SZ,-1,101|102,105,
-1,300410.SZ,-1,101|102,105,
-1,300573.SZ,-1,101|102,105,
-1,300517.SZ,-1,101|102,105,
-1,300636.SZ,-1,101|102,105,
-1,300497.SZ,-1,101|102,105,
-1,300736.SZ,-1,101|102,105,
-1,300626.SZ,-1,101|102,105,
-1,300711.SZ,-1,101|102,105,
-1,300678.SZ,-1,101|102,105,
-1,300767.SZ,-1,101|102,105,
-1,300945.SZ,-1,101|102,105,
-1,300995.SZ,-1,101|102,105,
-1,301065.SZ,-1,101|102,105,
-1,301026.SZ,-1,101|102,105,
-1,300854.SZ,-1,101|102,105,
-1,300819.SZ,-1,101|102,105,
-1,300905.SZ,-1,101|102,105,
-1,300921.SZ,-1,101|102,105,
-1,301021.SZ,-1,101|102,105,
-1,300976.SZ,-1,101|102,105,
-1,301159.SZ,-1,101|102,105,
-1,301120.SZ,-1,101|102,105,
-1,301103.SZ,-1,101|102,105,
-1,301266.SZ,-1,101|102,105,
-1,301207.SZ,-1,101|102,105,
-1,301311.SZ,-1,101|102,105,
-1,000166.SZ,-1,101|102,105,
-1,000548.SZ,-1,101|102,105,
-1,000638.SZ,-1,101|102,105,
-1,000153.SZ,-1,101|102,105,
-1,000100.SZ,-1,101|102,105,
-1,000552.SZ,-1,101|102,105,
-1,000572.SZ,-1,101|102,105,
-1,000657.SZ,-1,101|102,105,
-1,000766.SZ,-1,101|102,105,
-1,000790.SZ,-1,101|102,105,
-1,000950.SZ,-1,101|102,105,
-1,001301.SZ,-1,101|102,105,
-1,000911.SZ,-1,101|102,105,
-1,002027.SZ,-1,101|102,105,
-1,002011.SZ,-1,101|102,105,
-1,002100.SZ,-1,101|102,105,
-1,002098.SZ,-1,101|102,105,
-1,002180.SZ,-1,101|102,105,
-1,002181.SZ,-1,101|102,105,
-1,002226.SZ,-1,101|102,105,
-1,002362.SZ,-1,101|102,105,
-1,002353.SZ,-1,101|102,105,
-1,002366.SZ,-1,101|102,105,
-1,002438.SZ,-1,101|102,105,
-1,002482.SZ,-1,101|102,105,
-1,002455.SZ,-1,101|102,105,
-1,002520.SZ,-1,101|102,105,
-1,002647.SZ,-1,101|102,105,
-1,002582.SZ,-1,101|102,105,
-1,002709.SZ,-1,101|102,105,
-1,002606.SZ,-1,101|102,105,
-1,002693.SZ,-1,101|102,105,
-1,002716.SZ,-1,101|102,105,
-1,002805.SZ,-1,101|102,105,
-1,002873.SZ,-1,101|102,105,
-1,002910.SZ,-1,101|102,105,
-1,003018.SZ,-1,101|102,105,
-1,003003.SZ,-1,101|102,105,
-1,002948.SZ,-1,101|102,105,
-1,003039.SZ,-1,101|102,105,
-1,300111.SZ,-1,101|102,105,
-1,300039.SZ,-1,101|102,105,
-1,300161.SZ,-1,101|102,105,
-1,300153.SZ,-1,101|102,105,
-1,300091.SZ,-1,101|102,105,
-1,300315.SZ,-1,101|102,105,
-1,300208.SZ,-1,101|102,105,
-1,300498.SZ,-1,101|102,105,
-1,300261.SZ,-1,101|102,105,
-1,300432.SZ,-1,101|102,105,
-1,300283.SZ,-1,101|102,105,
-1,300356.SZ,-1,101|102,105,
-1,300411.SZ,-1,101|102,105,
-1,300683.SZ,-1,101|102,105,
-1,300488.SZ,-1,101|102,105,
-1,300530.SZ,-1,101|102,105,
-1,300566.SZ,-1,101|102,105,
-1,300575.SZ,-1,101|102,105,
-1,300715.SZ,-1,101|102,105,
-1,300668.SZ,-1,101|102,105,
-1,300782.SZ,-1,101|102,105,
-1,300820.SZ,-1,101|102,105,
-1,300723.SZ,-1,101|102,105,
-1,300867.SZ,-1,101|102,105,
-1,300946.SZ,-1,101|102,105,
-1,300997.SZ,-1,101|102,105,
-1,301027.SZ,-1,101|102,105,
-1,300940.SZ,-1,101|102,105,
-1,301028.SZ,-1,101|102,105,
-1,301111.SZ,-1,101|102,105,
-1,301161.SZ,-1,101|102,105,
-1,301290.SZ,-1,101|102,105,
-1,301312.SZ,-1,101|102,105,
-1,301313.SZ,-1,101|102,105,
-1,000155.SZ,-1,101|102,105,
