算法子单编号,算法母单编号,交易日期,市场类别,资金账户名称,算法类型,算法实例,算法供应商,证券代码,委托类型,买卖方向,委托价格,委托数量,委托时间,成交价格,成交数量,委托时间,委托状态,手续费
6600531366280000000,6880531331900003500,20230605,2,202304181002,1,103,多策略,600997,1,2,5.96,11700,20230605101028,5.96,11700,20230605101028,4,75.22
6600531367080000000,6880531331900004500,20230605,2,202304181002,1,103,多策略,603588,1,2,9.32,10100,20230605101148,9.32,10100,20230605101148,4,101.54
6600531367200000000,6880531331900000100,20230605,1,202304181002,1,103,多策略,000088,1,2,5.01,3900,20230605101200,0.0,0,20230605101200,5,0.0
6600531367200000100,6880531331900006700,20230605,1,202304181002,1,103,多策略,002435,1,1,4.61,2400,20230605101200,4.61,2400,20230605101200,4,0.87
6600531367200000200,6880531331900005100,20230605,1,202304181002,1,103,多策略,000030,1,1,4.91,400,20230605101200,4.91,400,20230605101200,4,0.15
6600531367200000300,6880531331900001300,20230605,1,202304181002,1,103,多策略,002481,1,2,4.72,3000,20230605101200,4.72,3000,20230605101200,4,15.27
6600531367200000400,6880531331900003700,20230605,2,202304181002,1,103,多策略,601777,1,2,3.41,5200,20230605101200,0.0,0,20230605101200,5,0.0
6600531367200000500,6880531331900001100,20230605,1,202304181002,1,103,多策略,002285,1,2,2.58,4600,20230605101200,0.0,0,20230605101200,5,0.0
6600531367200000600,6880531331900005500,20230605,1,202304181002,1,103,多策略,000767,1,1,3.31,4100,20230605101200,3.31,4100,20230605101200,4,1.07
6600531367200000700,6880531331900003100,20230605,2,202304181002,1,103,多策略,600688,1,2,3.18,15100,20230605101200,0.0,0,20230605101200,5,0.0
6600531367200000800,6880531331900002500,20230605,2,202304181002,1,103,多策略,600403,1,2,4.2,7100,20230605101200,0.0,0,20230605101200,5,0.0
6600531367200000900,6880531331900009500,20230605,2,202304181002,1,103,多策略,603766,1,1,4.84,8400,20230605101200,4.85,8400,20230605101200,4,3.21
6600531367200001000,6880531331900000900,20230605,1,202304181002,1,103,多策略,002239,1,2,2.58,12000,20230605101200,0.0,0,20230605101200,5,0.0
6600531367200001100,6880531331900002900,20230605,2,202304181002,1,103,多策略,600675,1,2,2.7,6700,20230605101200,0.0,0,20230605101200,5,0.0
6600531367240000000,6880531331900002900,20230605,2,202304181002,1,103,多策略,600675,1,2,2.7,3000,20230605101204,0.0,0,20230605101204,5,0.0
6600531367240000100,6880531331900005500,20230605,1,202304181002,1,103,多策略,000767,1,1,3.31,8000,20230605101204,3.31,8000,20230605101204,4,2.08
6600531367300000000,6880531331900002900,20230605,2,202304181002,1,103,多策略,600675,1,2,2.7,200,20230605101210,0.0,0,20230605101210,5,0.0
6600531367330000000,6880531331900005100,20230605,1,202304181002,1,103,多策略,000030,1,1,4.91,200,20230605101213,4.91,200,20230605101213,4,0.08
6600531367360000000,6880531331900005100,20230605,1,202304181002,1,103,多策略,000030,1,1,4.91,100,20230605101216,4.91,100,20230605101216,4,0.04
6600531367480000000,6880531331900000100,20230605,1,202304181002,1,103,多策略,000088,1,2,5.0,3300,20230605101228,5.0,3300,20230605101228,4,17.8
6600531367510000000,6880531331900000100,20230605,1,202304181002,1,103,多策略,000088,1,2,5.0,1200,20230605101231,5.0,1200,20230605101231,4,6.47
6600531367510000100,6880531331900005100,20230605,1,202304181002,1,103,多策略,000030,1,1,4.91,800,20230605101231,4.91,800,20230605101231,4,0.31
6600531367540000000,6880531331900002900,20230605,2,202304181002,1,103,多策略,600675,1,2,2.7,100,20230605101234,0.0,0,20230605101234,5,0.0
6600531367540000100,6880531331900005100,20230605,1,202304181002,1,103,多策略,000030,1,1,4.91,3100,20230605101234,4.91,3100,20230605101234,4,1.2
6600531367570000000,6880531331900005100,20230605,1,202304181002,1,103,多策略,000030,1,1,4.91,100,20230605101237,4.91,100,20230605101237,4,0.04
6600531367630000000,6880531331900005100,20230605,1,202304181002,1,103,多策略,000030,1,1,4.91,100,20230605101243,4.91,100,20230605101243,4,0.04
6600531367660000000,6880531331900005100,20230605,1,202304181002,1,103,多策略,000030,1,1,4.91,1900,20230605101246,4.91,1900,20230605101246,4,0.73
6600531367780000000,6880531331900002900,20230605,2,202304181002,1,103,多策略,600675,1,2,2.7,200,20230605101258,0.0,0,20230605101258,5,0.0
6600531367930000000,6880531331900003300,20230605,2,202304181002,1,103,多策略,600990,1,2,31.25,1400,20230605101313,31.25,1400,20230605101313,4,47.19
6600531368390000000,6880531331900003700,20230605,2,202304181002,1,103,多策略,601777,1,2,3.41,300,20230605101359,0.0,0,20230605101359,5,0.0
6600531368880000000,6880531330500008900,20230605,2,202305181001,1,103,多策略,603071,1,1,16.48,900,20230605101448,16.48,900,20230605101448,4,1.17
6600531368930000000,6880531331900004900,20230605,2,202304181002,1,103,多策略,688388,1,2,27.56,919,20230605101453,27.56,919,20230605101453,4,27.32
6600531369000000000,6880531330500000900,20230605,1,202305181001,1,103,多策略,002239,1,2,2.58,1600,20230605101500,0.0,0,20230605101500,5,0.0
6600531369000000100,6880531330500005100,20230605,1,202305181001,1,103,多策略,000030,1,1,4.9,900,20230605101500,4.9,900,20230605101500,4,0.35
6600531369000000200,6880531330500002900,20230605,2,202305181001,1,103,多策略,600675,1,2,2.7,1300,20230605101500,0.0,0,20230605101500,5,0.0
6600531369000000300,6880531330500003500,20230605,2,202305181001,1,103,多策略,600403,1,2,4.2,900,20230605101500,0.0,0,20230605101500,5,0.0
6600531369090000000,6880531330500000100,20230605,1,202305181001,1,103,多策略,000088,1,2,5.0,800,20230605101509,5.0,800,20230605101509,4,4.31
6600531369090000100,6880531331900000100,20230605,1,202304181002,1,103,多策略,000088,1,2,5.0,2200,20230605101509,5.0,2200,20230605101509,4,11.87
6600531369090000200,6880531331900002300,20230605,1,202304181002,1,103,多策略,300409,1,2,13.05,2000,20230605101509,13.05,2000,20230605101509,4,28.15
6600531369150000000,6880531331900002300,20230605,1,202304181002,1,103,多策略,300409,1,2,13.05,300,20230605101515,0.0,0,20230605101515,5,0.0
6600531369230000000,6880531330500001900,20230605,1,202305181001,1,103,多策略,002810,1,2,18.48,200,20230605101523,18.49,200,20230605101523,4,3.99
6600531369230000100,6880531331900001700,20230605,1,202304181002,1,103,多策略,002810,1,2,18.48,1400,20230605101523,18.49,1400,20230605101523,4,27.92
6600531369280000000,6880531330500000100,20230605,1,202305181001,1,103,多策略,000088,1,2,5.0,100,20230605101528,5.0,100,20230605101528,4,0.54
6600531369280000100,6880531331900000100,20230605,1,202304181002,1,103,多策略,000088,1,2,5.0,200,20230605101528,5.0,200,20230605101528,4,1.08
6600531369290000000,6880531331900003700,20230605,2,202304181002,1,103,多策略,601777,1,2,3.4,2700,20230605101529,3.4,2700,20230605101529,4,9.9
6600531369300000000,6880531330500003900,20230605,2,202305181001,1,103,多策略,601777,1,2,3.4,1000,20230605101530,3.4,1000,20230605101530,4,3.67
6600531369310000000,6880531330500000100,20230605,1,202305181001,1,103,多策略,000088,1,2,5.0,300,20230605101531,5.0,300,20230605101531,4,1.62
6600531369310000100,6880531331900000100,20230605,1,202304181002,1,103,多策略,000088,1,2,5.0,900,20230605101531,5.0,900,20230605101531,4,4.85
6600531369320000000,6880531331900003700,20230605,2,202304181002,1,103,多策略,601777,1,2,3.4,1900,20230605101532,3.4,1900,20230605101532,4,6.97
6600531369470000000,6880531331900002300,20230605,1,202304181002,1,103,多策略,300409,1,2,13.03,300,20230605101547,13.03,300,20230605101547,4,4.22
6600531369480000000,6880531331900007900,20230605,2,202304181002,1,103,多策略,600577,1,1,4.26,200,20230605101548,4.26,200,20230605101548,4,0.07
6600531369490000000,6880531331900000100,20230605,1,202304181002,1,103,多策略,000088,1,2,5.0,900,20230605101549,5.0,900,20230605101549,4,4.85
6600531369490000100,6880531330500000100,20230605,1,202305181001,1,103,多策略,000088,1,2,5.0,200,20230605101549,5.0,200,20230605101549,4,1.08
6600531369500000000,6880531331900007900,20230605,2,202304181002,1,103,多策略,600577,1,1,4.26,1100,20230605101550,4.26,1100,20230605101550,4,0.37
6600531369530000000,6880531331900007900,20230605,2,202304181002,1,103,多策略,600577,1,1,4.26,100,20230605101553,4.26,100,20230605101553,4,0.03
6600531369560000000,6880531331900007900,20230605,2,202304181002,1,103,多策略,600577,1,1,4.26,900,20230605101556,4.26,900,20230605101556,4,0.3
6600531369620000000,6880531331900007900,20230605,2,202304181002,1,103,多策略,600577,1,1,4.26,200,20230605101602,4.26,200,20230605101602,4,0.07
6600531369650000000,6880531331900007900,20230605,2,202304181002,1,103,多策略,600577,1,1,4.26,100,20230605101605,4.26,100,20230605101605,4,0.03
6600531369700000000,6880531331900007900,20230605,2,202304181002,1,103,多策略,600577,1,1,4.26,6900,20230605101610,4.26,6900,20230605101610,4,2.31
6600531369710000000,6880531331900000700,20230605,1,202304181002,1,103,多策略,002041,1,2,15.66,2100,20230605101611,15.66,2100,20230605101611,4,35.47
6600531369710000100,6880531330500006500,20230605,1,202305181001,1,103,多策略,002038,1,1,9.28,1600,20230605101611,9.29,1600,20230605101611,4,1.17
6600531369850000000,6880531331900004100,20230605,2,202304181002,1,103,多策略,603313,1,2,9.61,4700,20230605101625,9.61,4700,20230605101625,4,48.72
6600531369890000000,6880531330500003900,20230605,2,202305181001,1,103,多策略,601777,1,2,3.4,400,20230605101629,3.4,400,20230605101629,4,1.47
6600531370800000000,6880531330500007900,20230605,2,202305181001,1,103,多策略,600577,1,1,4.26,800,20230605101800,4.26,800,20230605101800,4,0.27
6600531370800000100,6880531331900005100,20230605,1,202304181002,1,103,多策略,000030,1,1,4.88,4000,20230605101800,0.0,0,20230605101800,5,0.0
6600531370800000200,6880531331900001300,20230605,1,202304181002,1,103,多策略,002481,1,2,4.72,3000,20230605101800,0.0,0,20230605101800,5,0.0
6600531370800000300,6880531331900006700,20230605,1,202304181002,1,103,多策略,002435,1,1,4.62,2400,20230605101800,4.62,2400,20230605101800,4,0.87
6600531370800000400,6880531331900003700,20230605,2,202304181002,1,103,多策略,601777,1,2,3.4,8100,20230605101800,3.4,8100,20230605101800,4,29.71
6600531370800000500,6880531331900002500,20230605,2,202304181002,1,103,多策略,600403,1,2,4.2,2600,20230605101800,0.0,0,20230605101800,5,0.0
6600531370800000600,6880531331900002900,20230605,2,202304181002,1,103,多策略,600675,1,2,2.7,5200,20230605101800,0.0,0,20230605101800,5,0.0
6600531370800000700,6880531331900003100,20230605,2,202304181002,1,103,多策略,600688,1,2,3.18,15100,20230605101800,0.0,0,20230605101800,5,0.0
6600531370800000800,6880531330500009300,20230605,2,202305181001,1,103,多策略,603766,1,1,4.84,700,20230605101800,4.84,700,20230605101800,4,0.27
6600531370800000900,6880531331900004900,20230605,2,202304181002,1,103,多策略,688388,1,2,27.53,918,20230605101800,27.53,918,20230605101800,4,27.26
6600531370800001000,6880531331900000900,20230605,1,202304181002,1,103,多策略,002239,1,2,2.58,12000,20230605101800,0.0,0,20230605101800,5,0.0
6600531370800001100,6880531331900007900,20230605,2,202304181002,1,103,多策略,600577,1,1,4.26,9400,20230605101800,4.26,9400,20230605101800,4,3.15
6600531370800001200,6880531331900009500,20230605,2,202304181002,1,103,多策略,603766,1,1,4.84,8400,20230605101800,4.84,8400,20230605101800,4,3.2
6600531370810000000,6880531331900005100,20230605,1,202304181002,1,103,多策略,000030,1,1,4.88,600,20230605101801,0.0,0,20230605101801,5,0.0
6600531370810000100,6880531331900002500,20230605,2,202304181002,1,103,多策略,600403,1,2,4.2,100,20230605101801,0.0,0,20230605101801,5,0.0
6600531370840000000,6880531331900005100,20230605,1,202304181002,1,103,多策略,000030,1,1,4.88,1000,20230605101804,0.0,0,20230605101804,5,0.0
6600531370860000000,6880531331900006300,20230605,1,202304181002,1,103,多策略,002038,1,1,9.32,13100,20230605101806,9.32,13100,20230605101806,4,9.61
6600531370870000000,6880531331900005100,20230605,1,202304181002,1,103,多策略,000030,1,1,4.88,100,20230605101807,0.0,0,20230605101807,5,0.0
6600531370960000000,6880531331900002500,20230605,2,202304181002,1,103,多策略,600403,1,2,4.2,2400,20230605101816,0.0,0,20230605101816,5,0.0
6600531371110000000,6880531331900002500,20230605,2,202304181002,1,103,多策略,600403,1,2,4.2,800,20230605101831,0.0,0,20230605101831,5,0.0
6600531371150000000,6880531331900001900,20230605,1,202304181002,1,103,多策略,300102,1,2,6.72,11800,20230605101835,6.72,11800,20230605101835,4,85.54
6600531371760000000,6880531331900004700,20230605,2,202304181002,1,103,多策略,603733,1,2,21.84,400,20230605101936,21.84,400,20230605101936,4,9.42
6600531371890000000,6880531331900000100,20230605,1,202304181002,1,103,多策略,000088,1,2,5.0,2700,20230605101949,0.0,0,20230605101949,5,0.0
6600531371980000000,6880531331900002900,20230605,2,202304181002,1,103,多策略,600675,1,2,2.69,5000,20230605101958,2.69,5000,20230605101958,4,14.51
6600531372000000000,6880531330500002500,20230605,2,202305181001,1,103,多策略,600688,1,2,3.18,800,20230605102000,0.0,0,20230605102000,5,0.0
6600531372130000000,6880531331900005500,20230605,1,202304181002,1,103,多策略,000767,1,1,3.3,10900,20230605102013,0.0,0,20230605102013,5,0.0
6600531372130000100,6880531330500005500,20230605,1,202305181001,1,103,多策略,000767,1,1,3.3,1000,20230605102013,0.0,0,20230605102013,5,0.0
6600531372190000000,6880531331900005500,20230605,1,202304181002,1,103,多策略,000767,1,1,3.3,300,20230605102019,0.0,0,20230605102019,5,0.0
6600531372250000000,6880531330500000500,20230605,1,202305181001,1,103,多策略,002214,1,2,13.3,300,20230605102025,13.3,300,20230605102025,4,4.3
6600531372350000000,6880531331900001300,20230605,1,202304181002,1,103,多策略,002481,1,2,4.7,900,20230605102035,4.7,900,20230605102035,4,4.56
6600531372350000100,6880531331900002700,20230605,2,202304181002,1,103,多策略,600696,1,2,25.13,1000,20230605102035,25.13,1000,20230605102035,4,27.11
6600531372350000200,6880531330500003100,20230605,2,202305181001,1,103,多策略,600696,1,2,25.13,100,20230605102035,25.13,100,20230605102035,4,2.71
6600531372370000000,6880531331900001300,20230605,1,202304181002,1,103,多策略,002481,1,2,4.7,2100,20230605102037,4.7,2100,20230605102037,4,10.65
6600531372430000000,6880531331900000100,20230605,1,202304181002,1,103,多策略,000088,1,2,5.0,1500,20230605102043,0.0,0,20230605102043,5,0.0
6600531372490000000,6880531331900000100,20230605,1,202304181002,1,103,多策略,000088,1,2,5.0,1000,20230605102049,0.0,0,20230605102049,5,0.0
6600531372570000000,6880531331900006100,20230605,1,202304181002,1,103,多策略,000881,1,1,7.91,32300,20230605102057,7.91,32300,20230605102057,4,20.11
6600531372640000000,6880531331900005500,20230605,1,202304181002,1,103,多策略,000767,1,1,3.31,900,20230605102104,3.31,900,20230605102104,4,0.23
6600531372650000000,6880531331900009300,20230605,2,202304181002,1,103,多策略,603916,1,1,13.61,3700,20230605102105,13.61,3700,20230605102105,4,3.96
6600531372830000000,6880531331900000500,20230605,1,202304181002,1,103,多策略,002214,1,2,13.3,2700,20230605102123,13.3,2700,20230605102123,4,38.74
6600531372950000000,6880531331900000300,20230605,1,202304181002,1,103,多策略,000935,1,2,17.07,5500,20230605102135,17.07,5500,20230605102135,4,101.27
6600531372980000000,6880531331900003900,20230605,2,202304181002,1,103,多策略,603113,1,2,8.42,10400,20230605102138,8.42,10400,20230605102138,4,94.46
6600531373140000000,6880531331900001100,20230605,1,202304181002,1,103,多策略,002285,1,2,2.57,4500,20230605102154,2.57,4500,20230605102154,4,12.48
6600531373180000000,6880531330500000100,20230605,1,202305181001,1,103,多策略,000088,1,2,4.99,400,20230605102158,4.99,400,20230605102158,4,2.15
6600531373180000100,6880531331900000100,20230605,1,202304181002,1,103,多策略,000088,1,2,4.99,6100,20230605102158,4.99,6100,20230605102158,4,32.83
6600531373210000000,6880531331900000100,20230605,1,202304181002,1,103,多策略,000088,1,2,4.99,3900,20230605102201,4.99,3900,20230605102201,4,20.99
6600531373360000000,6880531331900008900,20230605,2,202304181002,1,103,多策略,603098,1,1,20.45,2000,20230605102216,20.45,2000,20230605102216,4,3.22
6600531373400000000,6880531331900007700,20230605,2,202304181002,1,103,多策略,600456,1,1,33.32,400,20230605102220,0.0,0,20230605102220,5,0.0
6600531373410000000,6880531330500009700,20230605,2,202305181001,1,103,多策略,603960,1,1,17.6,200,20230605102221,17.6,200,20230605102221,4,0.28
6600531373430000000,6880531331900007700,20230605,2,202304181002,1,103,多策略,600456,1,1,33.33,600,20230605102223,33.33,600,20230605102223,4,1.57
6600531373470000000,6880531331900007700,20230605,2,202304181002,1,103,多策略,600456,1,1,33.33,100,20230605102227,33.33,100,20230605102227,4,0.26
6600531373550000000,6880531331900009700,20230605,2,202304181002,1,103,多策略,603960,1,1,17.62,2300,20230605102235,17.62,2300,20230605102235,4,3.19
6600531373560000000,6880531331900007700,20230605,2,202304181002,1,103,多策略,600456,1,1,33.34,1900,20230605102236,33.34,1900,20230605102236,4,4.99
6600531373840000000,6880531331900002500,20230605,2,202304181002,1,103,多策略,600403,1,2,4.19,1100,20230605102304,0.0,0,20230605102304,5,0.0
6600531374010000000,6880531331900008700,20230605,2,202304181002,1,103,多策略,603071,1,1,16.47,6200,20230605102321,16.47,6200,20230605102321,4,8.04
6600531374200000000,6880531331900004300,20230605,2,202304181002,1,103,多策略,603301,1,2,33.25,600,20230605102340,0.0,0,20230605102340,5,0.0
6600531374400000000,6880531330500007300,20230605,2,202305181001,1,103,多策略,600456,1,1,33.36,300,20230605102400,0.0,0,20230605102400,5,0.0
6600531374770000000,6880531331900005100,20230605,1,202304181002,1,103,多策略,000030,1,1,4.88,200,20230605102437,0.0,0,20230605102437,5,0.0
6600531375010000000,6880531331900000100,20230605,1,202304181002,1,103,多策略,000088,1,2,4.99,5200,20230605102501,0.0,0,20230605102501,5,0.0
6600531375010000100,6880531331900003700,20230605,2,202304181002,1,103,多策略,601777,1,2,3.4,5500,20230605102501,0.0,0,20230605102501,5,0.0
6600531375010000200,6880531330500002900,20230605,2,202305181001,1,103,多策略,600675,1,2,2.69,1300,20230605102501,0.0,0,20230605102501,5,0.0
6600531375010000300,6880531330500003500,20230605,2,202305181001,1,103,多策略,600403,1,2,4.19,900,20230605102501,0.0,0,20230605102501,5,0.0
6600531375010000400,6880531331900002900,20230605,2,202304181002,1,103,多策略,600675,1,2,2.69,25700,20230605102501,0.0,0,20230605102501,5,0.0
6600531375010000500,6880531331900002500,20230605,2,202304181002,1,103,多策略,600403,1,2,4.19,20100,20230605102501,0.0,0,20230605102501,5,0.0
6600531375160000000,6880531330500001500,20230605,1,202305181001,1,103,多策略,002573,1,2,5.7,2000,20230605102516,5.7,2000,20230605102516,4,12.3
6600531375180000000,6880531331900008500,20230605,2,202304181002,1,103,多策略,601963,1,1,8.23,4900,20230605102518,8.23,4900,20230605102518,4,3.17
6600531375210000000,6880531331900007500,20230605,1,202304181002,1,103,多策略,300191,1,1,17.82,1900,20230605102521,17.83,1900,20230605102521,4,2.67
6600531375220000000,6880531330500008100,20230605,2,202305181001,1,103,多策略,601330,1,1,7.5,2400,20230605102522,7.5,2400,20230605102522,4,1.42
6600531375240000000,6880531331900008100,20230605,2,202304181002,1,103,多策略,601330,1,1,7.5,5200,20230605102524,7.5,5200,20230605102524,4,3.07
6600531375260000000,6880531331900001500,20230605,1,202304181002,1,103,多策略,002573,1,2,5.7,12400,20230605102526,5.7,12400,20230605102526,4,76.24
6600531375260000100,6880531331900004300,20230605,2,202304181002,1,103,多策略,603301,1,2,33.22,800,20230605102526,33.22,800,20230605102526,4,28.67
6600531375280000000,6880531330500001700,20230605,1,202305181001,1,103,多策略,300102,1,2,6.7,800,20230605102528,6.7,800,20230605102528,4,5.78
6600531375290000000,6880531330500005700,20230605,1,202305181001,1,103,多策略,000791,1,1,5.23,3400,20230605102529,5.23,3400,20230605102529,4,1.4
6600531375320000000,6880531330500005300,20230605,1,202305181001,1,103,多策略,000557,1,1,5.61,2300,20230605102532,5.61,2300,20230605102532,4,1.02
6600531375330000000,6880531330500003300,20230605,2,202305181001,1,103,多策略,600990,1,2,31.18,100,20230605102533,0.0,0,20230605102533,5,0.0
6600531375330000100,6880531330500002300,20230605,1,202305181001,1,103,多策略,300409,1,2,13.06,300,20230605102533,13.06,300,20230605102533,4,4.23
6600531375330000200,6880531331900003300,20230605,2,202304181002,1,103,多策略,600990,1,2,31.18,600,20230605102533,0.0,0,20230605102533,5,0.0
6600531375330000300,6880531331900002300,20230605,1,202304181002,1,103,多策略,300409,1,2,13.06,800,20230605102533,13.06,800,20230605102533,4,11.27
6600531375370000000,6880531331900002300,20230605,1,202304181002,1,103,多策略,300409,1,2,13.05,1400,20230605102537,13.05,1400,20230605102537,4,19.71
6600531375370000100,6880531330500007100,20230605,1,202305181001,1,103,多策略,300191,1,1,17.82,200,20230605102537,17.83,200,20230605102537,4,0.28
6600531375400000000,6880531331900005100,20230605,1,202304181002,1,103,多策略,000030,1,1,4.88,200,20230605102540,0.0,0,20230605102540,5,0.0
6600531375410000000,6880531330500004100,20230605,2,202305181001,1,103,多策略,603313,1,2,9.58,900,20230605102541,9.58,900,20230605102541,4,9.3
6600531375420000000,6880531330500004500,20230605,2,202305181001,1,103,多策略,603588,1,2,9.3,1700,20230605102542,9.3,1700,20230605102542,4,17.05
6600531375430000000,6880531331900005100,20230605,1,202304181002,1,103,多策略,000030,1,1,4.88,600,20230605102543,0.0,0,20230605102543,5,0.0
6600531375460000000,6880531330500007700,20230605,2,202305181001,1,103,多策略,600163,1,1,5.6,1900,20230605102546,5.6,1900,20230605102546,4,0.84
6600531375470000000,6880531331900005300,20230605,1,202304181002,1,103,多策略,000557,1,1,5.61,2400,20230605102547,5.61,2400,20230605102547,4,1.06
6600531375470000100,6880531330500003300,20230605,2,202305181001,1,103,多策略,600990,1,2,31.17,100,20230605102547,31.17,100,20230605102547,4,3.36
6600531375470000200,6880531331900003300,20230605,2,202304181002,1,103,多策略,600990,1,2,31.17,600,20230605102547,31.17,600,20230605102547,4,20.17
6600531375490000000,6880531330500007300,20230605,2,202305181001,1,103,多策略,600456,1,1,33.4,300,20230605102549,33.4,300,20230605102549,4,0.79
6600531375510000000,6880531331900005300,20230605,1,202304181002,1,103,多策略,000557,1,1,5.61,6800,20230605102551,5.61,6800,20230605102551,4,3.0
6600531375520000000,6880531331900001700,20230605,1,202304181002,1,103,多策略,002810,1,2,18.44,600,20230605102552,18.44,600,20230605102552,4,11.93
6600531375550000000,6880531330500009500,20230605,2,202305181001,1,103,多策略,603916,1,1,13.64,200,20230605102555,13.64,200,20230605102555,4,0.21
6600531375560000000,6880531331900004100,20230605,2,202304181002,1,103,多策略,603313,1,2,9.58,4600,20230605102556,9.58,4600,20230605102556,4,47.54
6600531375570000000,6880531331900005300,20230605,1,202304181002,1,103,多策略,000557,1,1,5.61,4900,20230605102557,5.61,4900,20230605102557,4,2.16
6600531375580000000,6880531330500000300,20230605,1,202305181001,1,103,多策略,002041,1,2,15.63,300,20230605102558,15.63,300,20230605102558,4,5.06
6600531375580000100,6880531330500006500,20230605,1,202305181001,1,103,多策略,002038,1,1,9.31,300,20230605102558,9.31,300,20230605102558,4,0.22
6600531375590000000,6880531330500006100,20230605,1,202305181001,1,103,多策略,002267,1,1,7.72,500,20230605102559,7.72,500,20230605102559,4,0.3
6600531375590000100,6880531331900005700,20230605,1,202304181002,1,103,多策略,000791,1,1,5.23,23000,20230605102559,5.23,23000,20230605102559,4,9.47
6600531375600000000,6880531330500003700,20230605,2,202305181001,1,103,多策略,603113,1,2,8.42,400,20230605102600,8.42,400,20230605102600,4,3.63
6600531375620000000,6880531330500006300,20230605,1,202305181001,1,103,多策略,002023,1,1,8.81,1200,20230605102602,8.81,1200,20230605102602,4,0.83
6600531375630000000,6880531330500006100,20230605,1,202305181001,1,103,多策略,002267,1,1,7.72,800,20230605102603,7.72,800,20230605102603,4,0.49
6600531375630000100,6880531331900005300,20230605,1,202304181002,1,103,多策略,000557,1,1,5.61,4900,20230605102603,5.61,4900,20230605102603,4,2.16
6600531375650000000,6880531331900007300,20230605,2,202304181002,1,103,多策略,600163,1,1,5.6,21500,20230605102605,5.6,21500,20230605102605,4,9.48
6600531375660000000,6880531331900008300,20230605,2,202304181002,1,103,多策略,603010,1,1,11.15,2100,20230605102606,11.15,2100,20230605102606,4,1.84
6600531375680000000,6880531330500008900,20230605,2,202305181001,1,103,多策略,603071,1,1,16.5,200,20230605102608,16.5,200,20230605102608,4,0.26
6600531375680000100,6880531331900008700,20230605,2,202304181002,1,103,多策略,603071,1,1,16.5,3500,20230605102608,16.5,3500,20230605102608,4,4.54
6600531375690000000,6880531331900008100,20230605,2,202304181002,1,103,多策略,601330,1,1,7.51,22700,20230605102609,7.51,22700,20230605102609,4,13.42
6600531375690000100,6880531331900005900,20230605,1,202304181002,1,103,多策略,002023,1,1,8.81,6900,20230605102609,8.81,6900,20230605102609,4,4.78
6600531375730000000,6880531331900006900,20230605,1,202304181002,1,103,多策略,002950,1,1,10.74,7900,20230605102613,10.74,7900,20230605102613,4,6.68
6600531375730000100,6880531330500000700,20230605,1,202305181001,1,103,多策略,000935,1,2,17.07,200,20230605102613,17.07,200,20230605102613,4,3.68
6600531375740000000,6880531331900007500,20230605,1,202304181002,1,103,多策略,300191,1,1,17.82,800,20230605102614,17.83,800,20230605102614,4,1.12
6600531375770000000,6880531330500005300,20230605,1,202305181001,1,103,多策略,000557,1,1,5.61,900,20230605102617,5.61,900,20230605102617,4,0.4
6600531375780000000,6880531330500000900,20230605,1,202305181001,1,103,多策略,002239,1,2,2.57,2300,20230605102618,2.57,2300,20230605102618,4,6.38
6600531375800000000,6880531331900007100,20230605,1,202304181002,1,103,多策略,300255,1,1,5.43,700,20230605102620,5.43,700,20230605102620,4,0.3
6600531375820000000,6880531331900000700,20230605,1,202304181002,1,103,多策略,002041,1,2,15.63,1400,20230605102622,15.63,1400,20230605102622,4,23.6
6600531375820000100,6880531331900009100,20230605,2,202304181002,1,103,多策略,603337,1,1,18.88,200,20230605102622,18.88,200,20230605102622,4,0.3
6600531375820000200,6880531331900000900,20230605,1,202304181002,1,103,多策略,002239,1,2,2.57,28700,20230605102622,2.57,28700,20230605102622,4,79.56
6600531375830000000,6880531331900005300,20230605,1,202304181002,1,103,多策略,000557,1,1,5.61,6800,20230605102623,5.61,6800,20230605102623,4,3.0
6600531375830000100,6880531331900001100,20230605,1,202304181002,1,103,多策略,002285,1,2,2.57,23000,20230605102623,2.57,23000,20230605102623,4,63.76
6600531375850000000,6880531330500002700,20230605,2,202305181001,1,103,多策略,600997,1,2,5.94,2000,20230605102625,5.94,2000,20230605102625,4,12.81
6600531375880000000,6880531330500006900,20230605,1,202305181001,1,103,多策略,002950,1,1,10.74,300,20230605102628,10.74,300,20230605102628,4,0.25
6600531375880000100,6880531330500001100,20230605,1,202305181001,1,103,多策略,002285,1,2,2.57,1600,20230605102628,2.57,1600,20230605102628,4,4.44
6600531375900000000,6880531331900004500,20230605,2,202304181002,1,103,多策略,603588,1,2,9.3,10700,20230605102630,9.3,10700,20230605102630,4,107.34
6600531375910000000,6880531330500002500,20230605,2,202305181001,1,103,多策略,600688,1,2,3.17,6300,20230605102631,3.17,6300,20230605102631,4,21.54
6600531375910000100,6880531331900007700,20230605,2,202304181002,1,103,多策略,600456,1,1,33.4,1000,20230605102631,33.41,1000,20230605102631,4,2.63
6600531375930000000,6880531331900006500,20230605,1,202304181002,1,103,多策略,002267,1,1,7.73,2100,20230605102633,7.72,2100,20230605102633,4,1.28
6600531375940000000,6880531331900005300,20230605,1,202304181002,1,103,多策略,000557,1,1,5.61,5700,20230605102634,5.61,5700,20230605102634,4,2.52
6600531375940000100,6880531331900006500,20230605,1,202304181002,1,103,多策略,002267,1,1,7.72,6600,20230605102634,7.72,6600,20230605102634,4,4.01
